Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
BLERE	ST-DENIS-LES-SENS	296,46	40,30	61,70	99,80	127,50	21,70
BLERE	ST-GERMAIN-LAXIS	358,40	45,30	69,40	111,90	144,80	24,90
BLERE	SYLANS	635,45	70,00	108,40	172,20	228,10	40,00
BLERE	THENNELIERES	380,42	47,00	72,00	115,30	149,70	26,00
BLERE	TIL CHATEL	508,42	56,30	85,60	138,70	182,40	31,20
BLERE	TORVILLIERS	352,24	45,30	69,40	112,20	145,10	24,90
BLERE	TOURNUS	516,32	58,70	90,40	144,70	189,30	32,90
BLERE	URY	322,09	42,30	64,40	104,30	133,40	22,90
BLERE	VAL DE SAONE	662,69	68,00	103,30	166,60	219,90	38,10
BLERE	VILLE SOUS LAFERTE	422,22	49,70	76,20	123,50	160,70	27,30
BLERE	VILLEFRANCHE-LIMAS	618,12	68,30	104,80	167,10	220,60	38,30
BLERE	VILLEFRANCHE-NORD	582,37	64,60	98,80	159,50	209,80	36,50
BLERE	VILLEFRANCHE-VILLE	587,67	65,10	100,30	160,20	210,80	36,80
BLERE	VILLENEUVE-DONDAGRE	283,45	39,20	59,90	97,20	124,40	21,10
BLERE	VIRIAT	584,34	64,00	98,50	157,20	207,60	36,60
BLERE	VULAINES	325,20	43,30	65,50	106,00	136,70	23,20
BLOIS	AMBERIEU	510,11	57,80	88,30	141,60	188,40	32,50
BLOIS	ARLAY	450,62	52,60	80,70	131,30	173,30	29,10
BLOIS	AUXERRE NORD	208,12	32,50	49,00	80,30	103,60	17,00
BLOIS	AUXERRE SUD	219,82	32,50	49,00	80,30	103,60	17,00
BLOIS	AVALLON	263,92	36,10	55,00	90,20	117,80	19,70
BLOIS	BALAN	534,14	58,70	90,10	144,10	191,40	33,10
BLOIS	BAUME-LES-DAMES	490,62	55,40	85,10	137,00	182,40	31,20
BLOIS	BEAUNE NORD	355,57	43,90	67,20	109,00	142,80	24,20
BLOIS	BEAUNE SUD	361,32	45,10	68,70	111,40	146,50	24,80
BLOIS	BEAUPONT	494,32	55,60	85,50	138,40	183,70	31,40
BLOIS	BEAUREPAIRE	466,02	53,70	82,40	133,20	177,30	29,80
BLOIS	BELLEVILLE S/SAONE	467,02	53,80	82,30	131,90	175,10	29,80
BLOIS	BERSAILLIN	446,03	52,40	79,50	129,90	171,80	29,00
BLOIS	BESANCON EST	471,54	52,80	81,80	132,10	175,80	29,60
BLOIS	BESANCON NORD	456,92	52,80	80,70	130,60	173,10	29,20
BLOIS	BESANCON OUEST	447,52	52,80	80,30	130,10	172,10	29,10
BLOIS	BEYNOST	548,30	61,00	93,80	149,70	199,60	34,70
BLOIS	BIERRE-LES-SEMUR	289,82	38,10	57,40	94,30	123,50	20,60
BLOIS	BOURG NORD	467,91	54,00	82,70	132,10	175,80	30,20
BLOIS	BOURG SUD	488,34	55,10	84,80	135,90	180,40	31,40
BLOIS	BULGNEVILLE	421,37	48,00	73,00	117,50	156,20	26,20
BLOIS	CHALON NORD	383,42	47,40	72,40	115,90	153,20	26,00
BLOIS	CHALON SUD	389,62	47,40	72,40	115,90	153,20	26,00
BLOIS	CHATENOIS	431,52	48,30	73,70	119,00	157,90	26,80
BLOIS	CHATILLON-LABORDE	244,74	35,40	53,70	87,40	113,90	19,10
BLOIS	CHAUMONT-SEMOUTIERS	338,99	41,40	62,90	102,60	135,10	22,40
BLOIS	CHOISEY	412,73	49,40	75,50	122,10	161,60	27,30
BLOIS	CLERMONT-BARRIERE	350,68	35,60	54,50	87,60	116,00	21,10
BLOIS	COLOMBEY-LES-BELLES	460,22	50,90	77,30	124,90	166,70	27,90
BLOIS	COMBRONDE	313,46	31,00	47,40	76,10	99,80	18,40
BLOIS	COURTENAY	165,81	28,30	42,60	70,40	90,10	14,70
BLOIS	DIJON SUD	391,22	47,60	72,80	117,10	154,70	26,10
BLOIS	DIJON-ARC S/TILLE	406,38	49,00	75,00	120,70	159,40	27,10
BLOIS	DIJON-CRIMOLOIS	438,72	48,20	73,40	119,50	157,00	26,80
BLOIS	DOLE	414,92	49,40	75,50	122,10	161,60	27,30
BLOIS	FEILLENS	443,00	51,50	79,40	127,70	169,60	28,90
BLOIS	FLEURY-EN-BIERE	232,24	33,90	51,60	83,90	108,50	18,00
BLOIS	FONTAINEBLEAU	206,81	31,60	47,70	78,50	100,50	16,60
BLOIS	FORET DE TRONCAIS	231,85	23,80	37,20	59,10	76,10	14,60
BLOIS	FORGES	227,47	33,20	49,80	81,50	105,90	17,30
BLOIS	GANNAT	311,47	30,70	47,30	75,10	99,20	18,40
BLOIS	GENDREY	431,50	50,40	77,30	125,30	166,40	28,20
BLOIS	GERZAT-VILLE	332,32	32,30	50,10	79,10	103,10	19,50
BLOIS	GROISSIAT	539,37	61,40	94,40	151,60	202,00	34,90
BLOIS	GYE	473,83	53,00	80,20	128,80	171,70	29,00
BLOIS	JOIGNY	182,32	29,80	44,80	73,70	94,70	15,50
BLOIS	L ISLE-S/LE-DOUBS	507,92	56,90	87,10	140,20	186,60	31,90
BLOIS	LA BOISSE	559,95	62,40	95,90	153,50	204,70	35,50
BLOIS	LA BOISSE - MONTLUEL	538,42	60,20	92,10	145,20	193,10	34,10
BLOIS	LA COTIERE	544,38	60,90	93,10	149,10	197,10	34,60
BLOIS	LA CROIX-CHALON	524,77	59,70	91,90	147,60	196,80	33,90
BLOIS	LANGRES NORD	365,32	43,40	65,40	105,30	139,70	23,60
BLOIS	LANGRES SUD	371,97	44,10	66,70	107,80	142,20	24,20
BLOIS	LE MIROIR	481,16	54,70	83,70	135,50	179,50	30,60
BLOIS	LES EPRUNES	268,34	36,40	55,70	90,90	119,20	19,90
BLOIS	MACON NORD	435,42	51,40	78,70	125,90	166,90	28,50
BLOIS	MACON SUD	445,75	52,30	80,10	128,10	169,90	29,00
BLOIS	MAGNANT	288,15	38,40	58,00	94,20	124,10	20,60
BLOIS	MAROLLES-SUR-SEINE	219,95	33,20	49,80	81,50	105,90	17,30
BLOIS	MONTIGNY-LE-ROI	385,42	45,00	67,80	110,00	145,90	24,60
BLOIS	MONTLUCON	256,78	26,00	40,60	64,00	83,50	15,70
BLOIS	MONTMARAULT	269,38	27,30	42,50	68,10	89,00	16,40
BLOIS	MONTMARAULT EST	272,86	27,30	42,50	68,10	89,00	16,40
BLOIS	NEMOURS	203,86	31,60	47,70	78,50	100,50	16,60
BLOIS	NITRY	244,62	34,40	52,10	85,10	111,30	18,30
BLOIS	NUITS-ST-GEORGES	373,72	45,90	70,20	113,80	149,90	25,30
BLOIS	PEROUGES	527,57	58,70	90,10	144,10	191,40	33,10
BLOIS	PONT D AIN	502,75	56,40	86,90	140,10	185,80	32,00
BLOIS	POUILLY-EN-AUXOIS	318,92	41,40	63,20	102,40	135,50	22,40
BLOIS	REPLONGES	446,27	51,50	79,40	127,70	169,60	28,90
BLOIS	RIOM	326,30	32,10	50,00	78,80	102,90	19,30
BLOIS	ROBECOURT	407,38	46,50	71,00	114,40	151,80	25,60
BLOIS	SAINT GENIS	535,94	55,60	85,40	135,30	179,40	31,10
BLOIS	SAINT MAURICE	547,92	61,10	93,70	151,60	202,70	34,70
BLOIS	SAINT THIBAULT	261,92	35,90	54,40	89,40	116,90	19,50
BLOIS	SEURRE	385,22	47,10	72,10	115,80	153,30	25,90
BLOIS	SOIRANS	412,97	48,60	74,80	120,40	158,10	27,20
BLOIS	ST AMAND-MONTROND	202,65	21,60	33,60	53,20	68,10	13,00
BLOIS	ST MARTIN-DU-FRESNE	519,48	59,50	91,80	146,10	195,20	33,90
BLOIS	ST-DENIS-LES-SENS	190,06	30,40	46,00	75,30	96,60	15,90
BLOIS	ST-GERMAIN-LAXIS	252,00	35,40	53,70	87,40	113,90	19,10
BLOIS	SYLANS	529,05	60,10	92,70	147,70	197,20	34,20
BLOIS	THENNELIERES	274,02	37,10	56,30	90,80	118,80	20,20
BLOIS	TIL CHATEL	402,02	46,40	69,90	114,20	151,50	25,40
BLOIS	TORVILLIERS	245,84	35,40	53,70	87,70	114,20	19,10
BLOIS	TOURNUS	409,92	48,80	74,70	120,20	158,40	27,10
BLOIS	URY	215,69	32,40	48,70	79,80	102,50	17,10
BLOIS	VAL DE SAONE	556,29	58,10	87,60	142,10	189,00	32,30
BLOIS	VILLE SOUS LAFERTE	315,82	39,80	60,50	99,00	129,80	21,50
BLOIS	VILLEFRANCHE-LIMAS	511,72	58,40	89,10	142,60	189,70	32,50
BLOIS	VILLEFRANCHE-NORD	475,97	54,70	83,10	135,00	178,90	30,70
BLOIS	VILLEFRANCHE-VILLE	481,27	55,20	84,60	135,70	179,90	31,00
BLOIS	VILLENEUVE-DONDAGRE	177,05	29,30	44,20	72,70	93,50	15,30
BLOIS	VIRIAT	477,94	54,10	82,80	132,70	176,70	30,80
BLOIS	VULAINES	218,80	33,40	49,80	81,50	105,80	17,40
BOURG NORD	ALLAINES	420,41	48,20	73,70	117,30	157,20	26,90
BOURG NORD	ALLAINVILLE	449,01	50,90	78,30	126,40	165,80	28,40
BOURG NORD	AMBERIEU	42,20	4,30	6,40	9,90	13,40	2,30
BOURG NORD	AMBOISE CH.RENAULT	497,61	56,90	86,90	137,60	184,20	32,20
BOURG NORD	ARLAY	73,71	6,80	10,80	17,50	23,10	4,20
BOURG NORD	ARTENAY	407,01	47,10	71,90	115,00	154,10	26,10
BOURG NORD	AUXERRE NORD	259,79	21,90	34,50	52,60	72,50	13,10
BOURG NORD	AUXERRE SUD	248,09	21,90	34,50	52,60	72,50	13,10
BOURG NORD	AUXY	350,91	34,20	53,00	83,90	112,50	19,90
BOURG NORD	AVALLON	203,99	17,20	26,40	41,00	55,90	10,20
BOURG NORD	BALAN	66,23	5,40	8,00	12,00	16,90	3,40
BOURG NORD	BAUME-LES-DAMES	203,91	17,00	26,60	42,50	58,30	10,20
BOURG NORD	BEAUMONT	558,07	48,80	72,50	118,60	161,10	29,40
BOURG NORD	BEAUNE NORD	112,34	9,50	14,70	22,30	30,60	5,80
BOURG NORD	BEAUNE SUD	106,59	8,80	14,00	21,40	29,20	5,20
BOURG NORD	BEAUPONT	30,01	2,90	4,90	7,20	10,00	1,40
BOURG NORD	BEAUREPAIRE	58,31	5,20	8,30	13,50	19,00	3,30
BOURG NORD	BELLEGARDE	77,89	9,60	15,10	24,20	33,20	5,80
BOURG NORD	BERSAILLIN	87,71	7,50	12,20	19,10	26,40	4,70
BOURG NORD	BESANCON EST	184,83	15,30	23,70	37,90	51,80	9,00
BOURG NORD	BESANCON NORD	170,21	14,40	23,50	37,00	51,70	8,90
BOURG NORD	BESANCON OUEST	160,81	14,30	22,80	35,80	50,50	8,60
BOURG NORD	BEYNOST	80,39	7,20	11,40	18,30	25,20	4,50
BOURG NORD	BIERRE-LES-SEMUR	178,09	14,40	22,80	34,90	48,20	8,80
BOURG NORD	BLERE	574,31	63,90	98,40	156,60	206,70	36,00
BOURG NORD	BLOIS	467,91	54,00	82,70	132,10	175,80	30,20
BOURG NORD	BOURG SUD	20,43	1,80	2,80	4,30	5,70	1,00
BOURG NORD	BOURGES (LIM.CONC.)	528,91	60,50	93,30	149,00	197,20	34,10
BOURG NORD	BULGNEVILLE	282,71	23,10	34,00	58,40	80,90	13,70
BOURG NORD	CHALON NORD	84,49	7,10	10,80	16,10	21,90	4,00
BOURG NORD	CHALON SUD	78,29	7,10	10,80	16,10	21,90	4,00
BOURG NORD	CHALONS LA VEUVE	413,27	35,70	53,20	89,80	122,00	21,90
BOURG NORD	CHALONS MOURMELON	421,67	35,70	53,50	90,20	124,70	22,20
BOURG NORD	CHARMONT (LIM.CONC)	334,77	28,70	42,40	71,20	99,70	17,60
BOURG NORD	CHATEAU-THIERRY	492,97	44,10	65,00	106,80	147,50	26,60
BOURG NORD	CHATENOIS	292,86	23,20	34,30	59,90	82,70	14,00
BOURG NORD	CHATILLON-LABORDE	382,20	32,10	50,80	78,60	108,40	19,40
BOURG NORD	CHAUMONT-SEMOUTIERS	239,99	20,70	29,80	50,00	67,50	12,40
BOURG NORD	CHEMERY	533,71	60,00	92,30	145,90	195,10	33,50
BOURG NORD	CHOISEY	111,60	10,40	16,40	25,40	35,00	6,30
BOURG NORD	CLERMONT EN ARGONNE	472,47	39,60	59,30	97,60	133,80	24,60
BOURG NORD	CLERMONT-BARRIERE	718,39	78,00	119,60	191,50	256,40	44,20
BOURG NORD	COLOMBEY-LES-BELLES	321,56	26,30	39,00	66,20	91,60	15,80
BOURG NORD	COMBRONDE	681,17	73,40	112,50	180,00	240,20	41,50
BOURG NORD	COURTENAY	302,52	26,30	40,60	62,60	85,90	15,80
BOURG NORD	DIJON SUD	141,09	11,80	18,50	28,20	38,00	7,00
BOURG NORD	DIJON-ARC S/TILLE	154,12	13,10	18,40	31,90	43,80	7,80
BOURG NORD	DIJON-CRIMOLOIS	152,01	12,30	20,40	30,30	42,00	7,60
BOURG NORD	DOLE	128,21	10,40	16,40	25,50	35,20	6,30
BOURG NORD	DORMANS	467,37	41,70	61,60	101,60	139,60	25,30
BOURG NORD	EGLETONS	801,92	86,20	132,80	208,40	281,00	49,30
BOURG NORD	ELOISE	86,59	10,90	17,30	27,30	37,70	6,70
BOURG NORD	ESCRENNES	374,01	37,80	58,70	94,80	125,60	21,80
BOURG NORD	ESVRES	588,11	65,20	100,70	160,30	210,90	36,80
BOURG NORD	FEILLENS	24,91	2,20	3,70	5,60	7,50	1,20
BOURG NORD	FLEURY-EN-BIERE	368,95	33,30	51,00	79,50	107,80	19,50
BOURG NORD	FONTAINEBLEAU	343,52	29,10	44,90	70,50	95,40	17,30
BOURG NORD	FONTENAY /LOING	328,51	31,00	47,10	72,90	99,50	18,00
BOURG NORD	FORET DE TRONCAIS	599,56	66,20	102,30	163,00	216,50	37,70
BOURG NORD	FORGES	364,93	30,00	47,00	72,80	100,50	17,70
BOURG NORD	FRESNES EN WOEVRE	512,77	43,90	66,00	108,40	147,90	27,00
BOURG NORD	GANNAT	679,18	73,10	112,40	179,00	239,60	41,50
BOURG NORD	GENDREY	144,79	12,10	18,80	29,50	40,90	7,00
BOURG NORD	GERZAT-VILLE	700,03	74,70	115,20	183,00	243,50	42,60
BOURG NORD	GONDREVILLE A77/N	335,71	32,30	49,60	76,50	103,10	18,50
BOURG NORD	GONDREVILLE A77/S	382,46	36,40	55,70	86,40	116,50	21,00
BOURG NORD	GROISSIAT	71,46	7,00	11,30	18,40	25,20	4,50
BOURG NORD	GYE	335,17	27,10	40,40	70,30	96,10	16,40
BOURG NORD	JARNY	535,27	45,40	68,70	111,00	149,70	28,10
BOURG NORD	JOIGNY	285,59	23,30	36,00	57,50	78,10	13,80
BOURG NORD	L ISLE-S/LE-DOUBS	221,21	18,90	29,70	46,40	63,40	11,10
BOURG NORD	LA BOISSE	92,04	8,80	13,40	22,50	31,30	5,20
BOURG NORD	LA BOISSE - MONTLUEL	70,51	6,50	10,00	16,10	22,00	4,00
BOURG NORD	LA COTIERE	76,47	7,00	11,00	17,80	24,00	4,40
BOURG NORD	LA CROIX-CHALON	56,86	5,90	8,90	14,80	20,60	3,60
BOURG NORD	LA FOLIE-B/PARIS	485,11	55,80	84,00	137,10	180,90	31,20
BOURG NORD	LAMOTTE-BEUVRON	457,21	52,70	80,50	128,50	171,70	29,60
BOURG NORD	LANGRES NORD	226,66	18,90	27,50	50,30	62,20	11,20
BOURG NORD	LANGRES SUD	207,01	17,50	24,90	41,20	57,40	10,40
BOURG NORD	LE MIROIR	43,17	3,70	6,10	9,50	13,40	1,80
BOURG NORD	LES EPRUNES	405,80	33,70	52,20	82,20	113,10	20,30
BOURG NORD	MACON CENTRE	27,64	2,20	3,70	5,60	7,60	1,20
BOURG NORD	MACON NORD	32,49	2,90	4,80	6,20	8,50	1,30
BOURG NORD	MAGNANT	290,83	24,50	35,70	59,60	80,90	14,70
BOURG NORD	MANZAT	692,92	74,70	115,40	182,90	243,90	42,60
BOURG NORD	MAROLLES-SUR-SEINE	357,41	30,00	47,00	72,80	100,50	17,70
BOURG NORD	MER	450,71	52,60	79,60	126,70	169,20	29,40
BOURG NORD	MEUNG SUR LOIRE	434,21	50,50	76,90	121,50	163,30	28,10
BOURG NORD	MONT CHOISY	393,47	33,70	50,50	85,10	117,20	20,90
BOURG NORD	MONTIGNY-LE-ROI	246,76	20,00	29,10	50,50	70,10	11,90
BOURG NORD	MONTLUCON	624,49	68,40	105,70	167,90	223,90	38,80
BOURG NORD	MONTMARAULT	637,09	69,70	107,60	172,00	229,40	39,50
BOURG NORD	MONTMARAULT EST	640,57	69,70	107,60	172,00	229,40	39,50
BOURG NORD	MONTREUIL (REIMS)	513,47	46,50	68,10	111,20	150,80	27,70
BOURG NORD	MONTREUIL AUX LIONS	539,77	48,50	71,20	116,10	158,40	29,10
BOURG NORD	NEMOURS	340,57	29,10	44,90	70,50	95,40	17,30
BOURG NORD	NITRY	223,29	18,70	29,20	44,50	61,30	11,00
BOURG NORD	NUITS-ST-GEORGES	123,59	10,30	16,40	24,50	33,70	6,10
BOURG NORD	OLIVET	424,91	49,30	75,30	120,00	159,70	27,60
BOURG NORD	ORLEANS-CENTRE	418,51	48,60	74,40	118,20	157,30	27,00
BOURG NORD	ORLEANS-NORD	412,51	47,80	73,00	116,20	155,60	26,60
BOURG NORD	PEROUGES	59,66	5,40	8,00	12,00	16,90	3,40
BOURG NORD	PONT D AIN	34,84	3,30	4,80	8,10	11,40	1,70
BOURG NORD	POUILLY-EN-AUXOIS	148,99	12,00	18,90	28,60	39,70	7,20
BOURG NORD	REIMS EST (TAISSY)	440,47	39,20	57,90	96,90	132,40	23,50
BOURG NORD	REIMS NORD (ORMES)	447,07	40,30	59,60	98,60	135,90	23,90
BOURG NORD	REIMS OUEST (THILLOIS)	453,67	40,80	60,30	99,20	136,80	24,50
BOURG NORD	REIMS SUD	439,47	39,00	57,40	95,90	131,20	23,40
BOURG NORD	REPLONGES	21,64	2,20	3,70	5,60	7,50	1,20
BOURG NORD	RIOM	694,01	74,50	115,10	182,70	243,30	42,40
BOURG NORD	ROBECOURT	268,72	21,30	31,20	55,00	76,60	12,70
BOURG NORD	SAINT GENIS	11,61	1,10	1,70	3,00	4,10	0,60
BOURG NORD	SAINT MAURICE	261,21	23,10	36,10	57,40	79,60	13,60
BOURG NORD	SAINT THIBAULT	317,06	27,60	40,70	66,60	91,40	16,70
BOURG NORD	SALBRIS	475,91	54,30	83,50	132,80	178,00	30,40
BOURG NORD	SAVIGNY /CLAIRIS	303,31	25,90	40,30	62,00	86,10	15,60
BOURG NORD	SEURRE	135,09	11,20	17,90	27,10	37,20	6,80
BOURG NORD	SOIRANS	130,41	11,50	18,50	29,00	40,30	7,10
BOURG NORD	SOMMESOUS	372,17	31,80	47,40	79,60	110,40	19,50
BOURG NORD	ST AMAND-MONTROND	570,36	64,00	98,70	157,10	208,50	36,10
BOURG NORD	ST ETIENNE AU TEMPLE	421,67	35,70	53,50	90,20	124,70	22,20
BOURG NORD	ST GERMAIN LES VERGNE	845,92	91,30	141,00	219,80	296,70	52,60
BOURG NORD	ST GIBRIEN	400,87	34,50	51,60	86,70	119,80	21,30
BOURG NORD	ST HILAIRE	307,51	26,70	41,70	64,50	89,10	16,00
BOURG NORD	ST JULIEN SANCY	735,92	79,00	122,30	193,20	257,70	45,30
BOURG NORD	ST MARTIN-DU-FRESNE	51,57	5,10	7,80	12,70	17,70	3,10
BOURG NORD	ST ROMAIN SUR CHER	544,91	60,90	93,90	148,50	199,00	34,10
BOURG NORD	ST-DENIS-LES-SENS	327,52	26,40	43,30	66,90	92,80	16,30
BOURG NORD	ST-GERMAIN-LAXIS	389,46	32,10	50,80	78,60	108,40	19,40
BOURG NORD	STE MENEHOULD	454,67	37,80	57,00	95,50	131,60	23,70
BOURG NORD	SYLANS	61,14	6,20	9,90	15,30	21,40	3,80
BOURG NORD	THENNELIERES	320,98	27,30	40,50	66,90	92,90	16,50
BOURG NORD	TIL CHATEL	176,96	14,70	21,30	34,90	48,90	8,90
BOURG NORD	TORVILLIERS	333,14	27,70	40,80	66,70	92,50	16,70
BOURG NORD	TOURNUS	57,99	5,10	7,60	11,00	15,30	2,70
BOURG NORD	TOURS-C/MONNAIE	525,81	61,10	92,80	146,50	196,20	34,50
BOURG NORD	TULLE EST	819,92	88,80	137,10	214,10	286,20	50,80
BOURG NORD	TULLE NORD	827,92	89,50	138,10	214,90	290,90	51,10
BOURG NORD	URY	352,40	29,00	45,20	70,50	97,50	17,30
BOURG NORD	USSEL EST	759,92	81,60	126,50	199,20	266,50	46,50
BOURG NORD	USSEL OUEST	776,92	83,60	129,10	203,40	272,90	47,80
BOURG NORD	VAL DE SAONE	31,96	3,30	5,30	7,50	10,40	1,60
BOURG NORD	VALLEE DE L'AUBE	347,87	29,80	44,30	74,20	103,50	18,40
BOURG NORD	VATRY	376,47	32,40	47,90	79,70	111,80	19,70
BOURG NORD	VEIGNE	606,91	66,60	103,10	164,40	216,80	37,60
BOURG NORD	VERDUN	512,77	43,90	66,00	108,40	147,90	27,00
BOURG NORD	VIERZON-EST	502,61	57,20	87,20	140,20	186,00	32,20
BOURG NORD	VIERZON-NORD	496,91	56,40	86,50	139,50	185,50	31,60
BOURG NORD	VILLE SOUS LAFERTE	263,16	22,10	32,50	53,60	74,30	13,40
BOURG NORD	VILLEFRANCHE S/ CHER	512,41	58,20	89,60	141,80	189,40	32,50
BOURG NORD	VILLENEUVE-DONDAGRE	314,51	24,80	40,60	63,80	87,50	15,50
BOURG NORD	VIRIAT	10,03	0,90	1,40	2,10	3,20	0,50
BOURG NORD	VIRY	120,99	14,90	24,10	37,90	51,40	9,30
BOURG NORD	VOIE SACREE	485,67	41,50	62,40	101,10	139,60	25,60
BOURG NORD	VULAINES	356,26	30,10	43,30	71,20	98,60	17,70
BOURG NORD	VULCANIA BROMONT	712,92	76,80	118,40	187,70	250,70	43,80
BOURG SUD	ALLAINES	440,84	49,30	75,80	121,10	161,80	28,10
BOURG SUD	ALLAINVILLE	469,44	52,00	80,40	130,20	170,40	29,60
BOURG SUD	AMBERIEU	21,77	2,50	4,00	6,10	8,10	1,30
BOURG SUD	AMBOISE CH.RENAULT	518,04	58,00	89,00	141,40	188,80	33,40
BOURG SUD	ARLAY	79,72	7,10	11,30	18,60	24,30	4,40
BOURG SUD	ARTENAY	427,44	48,20	74,00	118,80	158,70	27,30
BOURG SUD	AUXERRE NORD	280,22	23,30	36,40	56,30	76,50	14,20
BOURG SUD	AUXERRE SUD	268,52	23,30	36,40	56,30	76,50	14,20
BOURG SUD	AUXY	371,34	35,30	55,10	87,70	117,10	21,10
BOURG SUD	AVALLON	224,42	18,60	29,20	44,60	61,30	11,20
BOURG SUD	BALAN	45,80	3,90	6,00	9,00	12,30	2,10
BOURG SUD	BAUME-LES-DAMES	209,92	17,30	27,20	43,70	60,50	10,40
BOURG SUD	BEAUMONT	564,08	49,10	72,90	122,10	166,10	29,50
BOURG SUD	BEAUNE NORD	132,77	10,70	17,00	26,10	35,50	6,80
BOURG SUD	BEAUNE SUD	127,02	10,30	16,00	24,80	34,60	6,20
BOURG SUD	BEAUPONT	36,02	3,20	5,50	8,30	11,30	1,60
BOURG SUD	BEAUREPAIRE	64,32	5,70	9,00	14,70	20,30	3,50
BOURG SUD	BELLEGARDE	57,46	7,70	12,00	19,10	26,20	4,50
BOURG SUD	BERSAILLIN	93,72	7,80	12,70	20,40	27,80	5,00
BOURG SUD	BESANCON EST	190,84	15,80	24,20	38,90	53,10	9,30
BOURG SUD	BESANCON NORD	176,22	15,60	24,00	38,40	52,40	9,20
BOURG SUD	BESANCON OUEST	166,82	14,90	23,40	37,20	51,00	8,90
BOURG SUD	BEYNOST	59,96	6,00	9,40	14,50	19,90	3,80
BOURG SUD	BIERRE-LES-SEMUR	198,52	15,70	24,90	38,70	53,30	9,90
BOURG SUD	BLERE	594,74	65,00	100,50	160,40	211,30	37,20
BOURG SUD	BLOIS	488,34	55,10	84,80	135,90	180,40	31,40
BOURG SUD	BOURG NORD	20,43	1,80	2,80	4,30	5,70	1,00
BOURG SUD	BOURGES (LIM.CONC.)	549,34	61,60	95,40	152,80	201,80	35,30
BOURG SUD	BULGNEVILLE	288,72	23,60	34,40	61,10	83,60	14,00
BOURG SUD	CHALON NORD	104,92	8,10	13,10	20,00	27,20	5,10
BOURG SUD	CHALON SUD	98,72	8,10	13,10	20,00	27,20	5,10
BOURG SUD	CHALONS LA VEUVE	419,28	36,00	53,60	93,30	127,00	22,00
BOURG SUD	CHALONS MOURMELON	427,68	36,00	53,90	93,70	129,70	22,30
BOURG SUD	CHARMONT (LIM.CONC)	340,78	29,00	42,80	74,70	104,70	17,70
BOURG SUD	CHATEAU-THIERRY	498,98	44,40	65,40	110,30	152,50	26,70
BOURG SUD	CHATENOIS	298,87	23,70	34,70	62,30	85,80	14,20
BOURG SUD	CHATILLON-LABORDE	402,63	33,60	52,40	82,30	113,00	20,50
BOURG SUD	CHAUMONT-SEMOUTIERS	246,00	21,00	30,00	53,40	72,60	12,50
BOURG SUD	CHEMERY	554,14	61,10	94,40	149,70	199,70	34,70
BOURG SUD	CHOISEY	117,61	10,70	16,90	26,90	36,50	6,60
BOURG SUD	CLERMONT EN ARGONNE	478,48	39,90	59,70	101,10	138,80	24,70
BOURG SUD	CLERMONT-BARRIERE	738,82	79,10	121,70	195,30	261,00	45,40
BOURG SUD	COLOMBEY-LES-BELLES	327,57	26,70	39,10	69,40	93,90	16,20
BOURG SUD	COMBRONDE	701,60	74,50	114,60	183,80	244,80	42,70
BOURG SUD	COURTENAY	322,95	27,60	42,80	66,10	89,60	16,90
BOURG SUD	DIJON SUD	161,52	12,60	21,00	31,90	43,20	7,90
BOURG SUD	DIJON-ARC S/TILLE	160,13	13,40	18,80	35,20	49,00	8,10
BOURG SUD	DIJON-CRIMOLOIS	158,02	13,30	20,80	34,00	46,00	7,90
BOURG SUD	DOLE	134,22	10,70	16,90	26,90	37,20	6,60
BOURG SUD	DORMANS	473,38	42,00	62,00	105,10	144,60	25,40
BOURG SUD	EGLETONS	822,35	87,30	134,90	212,20	285,60	50,50
BOURG SUD	ELOISE	66,16	9,00	14,20	22,20	30,70	5,40
BOURG SUD	ESCRENNES	394,44	38,90	60,80	98,60	130,20	23,00
BOURG SUD	ESVRES	608,54	66,30	102,80	164,10	215,50	38,00
BOURG SUD	FEILLENS	45,34	3,80	5,80	8,90	12,40	2,10
BOURG SUD	FLEURY-EN-BIERE	389,38	34,40	53,10	82,90	112,70	20,70
BOURG SUD	FONTAINEBLEAU	363,95	30,40	47,60	74,00	100,30	18,30
BOURG SUD	FONTENAY /LOING	348,94	32,10	49,20	76,70	104,10	19,20
BOURG SUD	FORET DE TRONCAIS	619,99	67,30	104,40	166,80	221,10	38,90
BOURG SUD	FORGES	385,36	31,20	49,20	76,40	105,60	19,00
BOURG SUD	FRESNES EN WOEVRE	518,78	44,20	66,40	111,90	152,90	27,10
BOURG SUD	GANNAT	699,61	74,20	114,50	182,80	244,20	42,70
BOURG SUD	GENDREY	150,80	12,50	19,20	30,60	42,60	7,20
BOURG SUD	GERZAT-VILLE	720,46	75,80	117,30	186,80	248,10	43,80
BOURG SUD	GONDREVILLE A77/N	356,14	33,40	51,70	80,30	107,70	19,70
BOURG SUD	GONDREVILLE A77/S	402,89	37,50	57,80	90,20	121,10	22,20
BOURG SUD	GROISSIAT	51,03	6,00	9,50	15,00	20,90	3,60
BOURG SUD	GYE	341,18	27,70	40,50	71,40	96,30	16,70
BOURG SUD	JARNY	541,28	45,70	69,10	114,50	154,70	28,20
BOURG SUD	JOIGNY	306,02	24,80	38,80	61,50	84,20	14,90
