Gare d'entrée	Gare de sortie	Distance	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
3025	CHIGNIN LES MARCHES	3034	STE HELENE BARRIERE	38	3,90	6,40	8,70	11,90	2,10
3025	CHIGNIN LES MARCHES	2051	STE MARIE DE CUINES	55	6,70	10,20	17,30	22,60	3,80
3021	CROLLES BARRIERE	3033	AITON	61	7,20	11,10	16,20	22,50	3,70
3021	CROLLES BARRIERE	3026	CHIGNIN BARRIERE	51	6,00	9,00	14,00	18,40	3,00
3021	CROLLES BARRIERE	3025	CHIGNIN LES MARCHES	44	4,10	6,60	10,20	13,30	1,90
3021	CROLLES BARRIERE	2052	HERMILLON	97	12,50	18,50	30,40	40,60	6,70
3021	CROLLES BARRIERE	3023	LE TOUVET	24	2,00	3,40	5,20	7,20	1,10
3021	CROLLES BARRIERE	3031	MONTMELIAN	43	5,20	7,30	11,20	14,50	2,30
3021	CROLLES BARRIERE	3024	PONTCHARRA	34	3,20	5,20	7,50	10,50	1,50
3021	CROLLES BARRIERE	3032	SAINT PIERRE D'ALBIGNY	54	5,90	9,10	13,20	17,60	2,70
3021	CROLLES BARRIERE	2056	ST MICHEL MAURIENNE BAR	129	16,10	24,20	43,80	58,80	9,20
3021	CROLLES BARRIERE	2054	ST MICHEL MAURIENNE ECH	111	14,30	21,50	35,60	47,90	7,90
3021	CROLLES BARRIERE	2050	ST PIERRE BELLEVILLE	75	9,10	14,00	21,70	28,70	4,90
3021	CROLLES BARRIERE	3034	STE HELENE BARRIERE	74	9,20	13,50	19,50	26,10	4,60
3021	CROLLES BARRIERE	2051	STE MARIE DE CUINES	91	11,40	17,20	27,80	36,90	6,10
3022	CROLLES BRIGNOUD	3033	AITON	48	6,50	9,90	11,80	16,50	3,30
3022	CROLLES BRIGNOUD	3026	CHIGNIN BARRIERE	37	5,40	7,70	9,70	12,70	2,70
3022	CROLLES BRIGNOUD	3025	CHIGNIN LES MARCHES	30	3,60	5,80	6,70	8,90	1,80
3022	CROLLES BRIGNOUD	2052	HERMILLON	84	11,80	17,30	26,00	34,60	6,30
3022	CROLLES BRIGNOUD	3023	LE TOUVET	10	1,80	2,70	2,80	3,50	1,00
3022	CROLLES BRIGNOUD	3031	MONTMELIAN	29	4,50	6,20	7,20	9,50	2,00
3022	CROLLES BRIGNOUD	3024	PONTCHARRA	20	2,90	4,30	4,90	6,70	1,40
3022	CROLLES BRIGNOUD	3032	SAINT PIERRE D'ALBIGNY	41	5,30	7,90	8,90	12,50	2,60
3022	CROLLES BRIGNOUD	2056	ST MICHEL MAURIENNE BAR	116	15,40	23,00	39,40	52,80	8,80
3022	CROLLES BRIGNOUD	2054	ST MICHEL MAURIENNE ECH	98	13,60	20,30	31,20	41,90	7,50
3022	CROLLES BRIGNOUD	2050	ST PIERRE BELLEVILLE	62	8,40	12,80	17,30	22,70	4,50
3022	CROLLES BRIGNOUD	3034	STE HELENE BARRIERE	61	8,40	12,10	15,00	21,00	4,10
3022	CROLLES BRIGNOUD	2051	STE MARIE DE CUINES	78	10,70	16,00	23,40	30,90	5,70
3016	CRUSEILLES A 410	3400	Système Ouvert	25	3,00	4,40	6,70	8,40	1,30
2052	HERMILLON	3033	AITON	36	5,30	7,40	14,20	18,10	3,00
2052	HERMILLON	3026	CHIGNIN BARRIERE	67	9,20	13,40	23,90	31,30	4,80
2052	HERMILLON	3025	CHIGNIN LES MARCHES	61	7,80	11,50	19,90	26,30	4,40
2052	HERMILLON	3021	CROLLES BARRIERE	97	12,50	18,50	30,40	40,60	6,70
2052	HERMILLON	3022	CROLLES BRIGNOUD	84	11,80	17,30	26,00	34,60	6,30
2052	HERMILLON	3023	LE TOUVET	73	9,40	14,00	23,90	30,70	5,00
2052	HERMILLON	3031	MONTMELIAN	54	7,20	10,30	18,30	23,90	4,00
2052	HERMILLON	3024	PONTCHARRA	64	9,00	12,80	21,80	28,60	4,60
2052	HERMILLON	3034	STE HELENE BARRIERE	53	7,00	10,40	18,70	23,80	4,00
3003	ISLE D'ABEAU CENTRE	3007	AIGUEBELETTE	47	5,40	8,40	12,30	15,90	2,50
3003	ISLE D'ABEAU CENTRE	3010	AIX NORD	71	8,70	13,50	19,50	26,20	4,30
3003	ISLE D'ABEAU CENTRE	3009	AIX SUD	64	8,40	12,40	18,40	25,00	4,10
3003	ISLE D'ABEAU CENTRE	3014	ALLONZIER	109	12,60	19,00	27,90	36,70	6,10
3003	ISLE D'ABEAU CENTRE	3012	ANNECY CENTRE	97	11,40	17,60	25,30	34,80	5,50
3003	ISLE D'ABEAU CENTRE	3013	ANNECY NORD	102	11,50	18,30	26,50	35,50	5,60
3003	ISLE D'ABEAU CENTRE	3004	BOURGOIN	6	0,60	1,00	1,40	1,90	0,30
3003	ISLE D'ABEAU CENTRE	3008	CHAMBERY NORD	57	7,60	11,70	17,10	22,70	3,90
3003	ISLE D'ABEAU CENTRE	3091	CHATUZANGE BARRIERE	115	13,60	21,00	30,10	39,50	6,60
3003	ISLE D'ABEAU CENTRE	3092	LA BAUME D'HOSTUN	99	10,80	16,90	24,80	32,80	5,40
3003	ISLE D'ABEAU CENTRE	3005	LA TOUR DU PIN	15	2,00	3,20	4,70	5,80	0,90
3003	ISLE D'ABEAU CENTRE	3072	LA TOUR DU PIN EST	18	2,40	3,70	5,60	6,50	1,00
3003	ISLE D'ABEAU CENTRE	3006	LES ABRETS	30	3,70	5,50	8,00	10,50	1,70
3003	ISLE D'ABEAU CENTRE	3083	MOIRANS NORD	49	6,20	9,40	13,30	17,80	3,00
3003	ISLE D'ABEAU CENTRE	3085	RIVES	34	4,60	6,20	9,50	12,40	1,80
3003	ISLE D'ABEAU CENTRE	3011	RUMILLY	84	9,80	15,00	21,70	29,30	4,90
3003	ISLE D'ABEAU CENTRE	3061	SAINT GENIX SUR GUIERS	34	4,10	6,20	8,80	11,80	1,80
3003	ISLE D'ABEAU CENTRE	3093	SAINT MARCELLIN	86	9,40	14,80	21,20	28,10	4,60
3003	ISLE D'ABEAU CENTRE	3020	SEYNOD SUD	91	10,50	16,10	23,20	31,60	5,10
3003	ISLE D'ABEAU CENTRE	15018	ST MARTIN BELLEVUE A41 N	128	19,50	31,40	46,30	59,40	9,80
3003	ISLE D'ABEAU CENTRE	3015	ST MARTIN BELLEVUE A410	134	15,50	24,20	34,70	46,30	7,60
3003	ISLE D'ABEAU CENTRE	3001	ST QUENTIN FAL. BARRIERE	31	3,30	5,30	7,40	10,20	1,50
3003	ISLE D'ABEAU CENTRE	3002	ST QUENTIN FAL. BRETELLE	10	1,00	1,60	3,10	4,20	0,50
3003	ISLE D'ABEAU CENTRE	3095	TULLINS	62	6,70	10,60	15,70	19,90	3,30
3003	ISLE D'ABEAU CENTRE	3062	VILLEFONTAINE	6	0,60	1,00	1,40	2,00	0,30
3003	ISLE D'ABEAU CENTRE	3094	VINAY	76	8,30	12,60	18,40	24,70	4,00
3003	ISLE D'ABEAU CENTRE	3086	VOIRON	45	5,60	8,10	12,00	15,60	2,40
3003	ISLE D'ABEAU CENTRE	3087	VOREPPE BARRIERE	69	7,90	12,00	16,80	22,60	4,00
3092	LA BAUME D'HOSTUN	3007	AIGUEBELETTE	127	12,70	19,80	29,00	38,60	6,50
3092	LA BAUME D'HOSTUN	3010	AIX NORD	151	15,20	24,90	35,00	46,30	8,30
3092	LA BAUME D'HOSTUN	3009	AIX SUD	144	14,50	24,20	33,70	45,40	8,00
3092	LA BAUME D'HOSTUN	3014	ALLONZIER	189	18,90	29,80	42,20	56,90	9,80
3092	LA BAUME D'HOSTUN	3012	ANNECY CENTRE	177	18,00	28,80	40,80	53,60	9,40
3092	LA BAUME D'HOSTUN	3013	ANNECY NORD	182	18,30	29,40	40,90	55,00	9,50
3092	LA BAUME D'HOSTUN	3004	BOURGOIN	93	10,30	16,20	22,90	31,40	5,20
3092	LA BAUME D'HOSTUN	3008	CHAMBERY NORD	137	14,40	22,40	32,50	43,00	7,40
3092	LA BAUME D'HOSTUN	3091	CHATUZANGE BARRIERE	16	2,40	3,60	5,10	6,70	1,10
3092	LA BAUME D'HOSTUN	3003	ISLE D'ABEAU CENTRE	99	10,80	16,90	24,80	32,80	5,40
3092	LA BAUME D'HOSTUN	3005	LA TOUR DU PIN	95	10,50	16,20	24,00	32,00	5,20
3092	LA BAUME D'HOSTUN	3072	LA TOUR DU PIN EST	98	10,80	16,70	24,70	33,20	5,40
3092	LA BAUME D'HOSTUN	3006	LES ABRETS	110	11,40	17,90	25,50	35,00	5,80
3092	LA BAUME D'HOSTUN	3084	MOIRANS	50	5,50	8,70	12,00	16,60	2,50
3092	LA BAUME D'HOSTUN	3085	RIVES	65	7,20	11,00	15,90	22,70	3,60
3092	LA BAUME D'HOSTUN	3011	RUMILLY	164	16,60	26,50	37,50	49,30	8,70
3092	LA BAUME D'HOSTUN	3061	SAINT GENIX SUR GUIERS	114	12,70	20,20	28,70	38,60	6,30
3092	LA BAUME D'HOSTUN	3093	SAINT MARCELLIN	13	1,40	2,10	3,40	4,60	0,70
3092	LA BAUME D'HOSTUN	3020	SEYNOD SUD	171	16,80	26,60	37,90	50,70	8,70
3092	LA BAUME D'HOSTUN	15018	ST MARTIN BELLEVUE A41 N	208	25,80	42,20	60,60	79,60	13,50
3092	LA BAUME D'HOSTUN	3015	ST MARTIN BELLEVUE A410	214	21,60	34,10	48,20	65,60	11,00
3092	LA BAUME D'HOSTUN	3001	ST QUENTIN FAL. BARRIERE	130	14,10	22,00	31,70	42,30	6,90
3092	LA BAUME D'HOSTUN	3002	ST QUENTIN FAL. BRETELLE	109	12,00	18,60	26,70	37,60	6,00
3092	LA BAUME D'HOSTUN	3095	TULLINS	37	4,30	6,80	10,20	12,30	2,20
3092	LA BAUME D'HOSTUN	3062	VILLEFONTAINE	105	11,40	17,80	25,90	35,10	5,70
3092	LA BAUME D'HOSTUN	3094	VINAY	24	2,50	4,40	6,10	8,40	1,30
3092	LA BAUME D'HOSTUN	3086	VOIRON	54	6,00	9,40	13,20	20,20	3,00
3092	LA BAUME D'HOSTUN	3087	VOREPPE BARRIERE	63	6,40	10,20	14,50	19,40	3,40
3005	LA TOUR DU PIN	3007	AIGUEBELETTE	32	3,60	5,80	7,90	10,60	1,70
3005	LA TOUR DU PIN	3010	AIX NORD	56	7,20	11,00	16,00	21,20	3,60
3005	LA TOUR DU PIN	3009	AIX SUD	49	6,10	9,70	13,60	18,20	3,10
3005	LA TOUR DU PIN	3014	ALLONZIER	94	10,70	16,70	24,00	31,20	5,20
3005	LA TOUR DU PIN	3012	ANNECY CENTRE	82	10,00	15,00	21,20	29,00	4,90
3005	LA TOUR DU PIN	3013	ANNECY NORD	87	10,30	15,60	22,40	30,20	5,10
3005	LA TOUR DU PIN	3004	BOURGOIN	9	1,10	1,80	2,80	3,90	0,60
3005	LA TOUR DU PIN	3008	CHAMBERY NORD	42	5,50	9,00	13,00	17,50	2,90
3005	LA TOUR DU PIN	3091	CHATUZANGE BARRIERE	111	13,70	20,60	28,90	39,10	6,70
3005	LA TOUR DU PIN	3003	ISLE D'ABEAU CENTRE	15	2,00	3,20	4,70	5,80	0,90
3005	LA TOUR DU PIN	3092	LA BAUME D'HOSTUN	95	10,50	16,20	24,00	32,00	5,20
3005	LA TOUR DU PIN	3072	LA TOUR DU PIN EST	3	0,40	0,60	0,70	0,80	0,20
3005	LA TOUR DU PIN	3006	LES ABRETS	15	1,60	2,70	4,10	5,60	0,80
3005	LA TOUR DU PIN	3083	MOIRANS NORD	45	5,50	8,30	11,50	15,60	2,90
3005	LA TOUR DU PIN	3085	RIVES	30	3,60	5,30	7,50	10,00	1,60
3005	LA TOUR DU PIN	3011	RUMILLY	69	8,60	12,80	18,50	25,30	4,10
3005	LA TOUR DU PIN	3061	SAINT GENIX SUR GUIERS	19	2,10	3,40	5,00	6,30	1,10
3005	LA TOUR DU PIN	3093	SAINT MARCELLIN	82	9,10	14,00	19,90	26,90	4,40
3005	LA TOUR DU PIN	3020	SEYNOD SUD	76	9,10	13,80	19,70	27,30	4,40
3005	LA TOUR DU PIN	15018	ST MARTIN BELLEVUE A41 N	113	17,60	29,10	42,40	53,90	8,90
3005	LA TOUR DU PIN	3015	ST MARTIN BELLEVUE A410	119	14,00	21,70	30,80	40,80	7,00
3005	LA TOUR DU PIN	3001	ST QUENTIN FAL. BARRIERE	46	5,90	9,50	13,50	16,90	2,90
3005	LA TOUR DU PIN	3002	ST QUENTIN FAL. BRETELLE	25	3,40	5,30	7,70	9,50	1,40
3005	LA TOUR DU PIN	3095	TULLINS	58	6,40	9,60	13,60	18,00	3,10
3005	LA TOUR DU PIN	3062	VILLEFONTAINE	21	2,70	4,00	5,90	7,20	1,20
3005	LA TOUR DU PIN	3094	VINAY	72	7,60	11,90	17,00	22,20	3,70
3005	LA TOUR DU PIN	3086	VOIRON	41	5,00	7,20	10,30	13,00	2,20
3005	LA TOUR DU PIN	3087	VOREPPE BARRIERE	65	7,20	10,80	14,90	20,10	3,80
3072	LA TOUR DU PIN EST	3004	BOURGOIN	12	1,40	2,30	3,50	4,90	0,70
3072	LA TOUR DU PIN EST	3091	CHATUZANGE BARRIERE	119	14,00	21,00	29,60	39,90	6,80
3072	LA TOUR DU PIN EST	3003	ISLE D'ABEAU CENTRE	18	2,40	3,70	5,60	6,50	1,00
3072	LA TOUR DU PIN EST	3092	LA BAUME D'HOSTUN	98	10,80	16,70	24,70	33,20	5,40
3072	LA TOUR DU PIN EST	3005	LA TOUR DU PIN	3	0,40	0,60	0,70	0,80	0,20
3072	LA TOUR DU PIN EST	3083	MOIRANS NORD	48	5,90	8,70	12,10	16,50	3,10
3072	LA TOUR DU PIN EST	3085	RIVES	33	3,90	6,00	8,30	11,20	1,80
3072	LA TOUR DU PIN EST	3093	SAINT MARCELLIN	85	9,40	14,50	20,70	27,80	4,60
3072	LA TOUR DU PIN EST	3001	ST QUENTIN FAL. BARRIERE	49	6,30	9,80	14,10	18,10	3,00
3072	LA TOUR DU PIN EST	3002	ST QUENTIN FAL. BRETELLE	28	3,50	5,80	8,20	10,60	1,60
3072	LA TOUR DU PIN EST	3095	TULLINS	61	6,70	10,20	14,50	18,90	3,30
3072	LA TOUR DU PIN EST	3062	VILLEFONTAINE	24	3,00	4,50	6,60	8,40	1,40
3072	LA TOUR DU PIN EST	3094	VINAY	75	7,70	12,20	17,70	23,00	3,90
3072	LA TOUR DU PIN EST	3086	VOIRON	44	5,40	7,50	11,00	14,20	2,30
3072	LA TOUR DU PIN EST	3087	VOREPPE BARRIERE	68	7,50	11,40	15,40	21,00	3,80
3041	LE CROZET	3400	Système Ouvert	31	3,90	6,20	8,70	11,10	1,70
3023	LE TOUVET	3033	AITON	37	4,10	6,60	9,70	12,60	2,00
3023	LE TOUVET	3026	CHIGNIN BARRIERE	27	3,00	4,60	6,40	8,40	1,60
3023	LE TOUVET	3025	CHIGNIN LES MARCHES	20	2,00	3,20	4,40	5,50	1,20
3023	LE TOUVET	3021	CROLLES BARRIERE	24	2,00	3,40	5,20	7,20	1,10
3023	LE TOUVET	3022	CROLLES BRIGNOUD	10	1,80	2,70	2,80	3,50	1,00
3023	LE TOUVET	2052	HERMILLON	73	9,40	14,00	23,90	30,70	5,00
3023	LE TOUVET	3031	MONTMELIAN	19	2,10	3,20	4,60	6,80	1,00
3023	LE TOUVET	3024	PONTCHARRA	10	1,10	1,70	2,30	3,10	0,60
3023	LE TOUVET	3032	SAINT PIERRE D'ALBIGNY	30	3,30	5,10	7,30	9,60	1,50
3023	LE TOUVET	2056	ST MICHEL MAURIENNE BAR	105	13,00	19,70	37,30	48,90	7,50
3023	LE TOUVET	2054	ST MICHEL MAURIENNE ECH	87	11,20	17,00	29,10	38,00	6,20
3023	LE TOUVET	2050	ST PIERRE BELLEVILLE	51	6,00	9,50	15,20	18,80	3,20
3023	LE TOUVET	3034	STE HELENE BARRIERE	50	5,90	8,80	12,40	17,60	2,90
3023	LE TOUVET	2051	STE MARIE DE CUINES	67	8,30	12,70	21,30	27,00	4,40
3006	LES ABRETS	3007	AIGUEBELETTE	17	1,90	3,20	4,40	5,60	1,00
3006	LES ABRETS	3010	AIX NORD	41	5,50	8,40	12,20	16,70	2,60
3006	LES ABRETS	3009	AIX SUD	34	4,80	7,00	10,40	13,80	2,10
3006	LES ABRETS	3014	ALLONZIER	79	9,80	14,90	20,80	28,70	4,70
3006	LES ABRETS	3012	ANNECY CENTRE	67	9,00	13,40	18,70	25,00	4,40
3006	LES ABRETS	3013	ANNECY NORD	72	9,30	14,00	19,30	26,80	4,50
3006	LES ABRETS	3004	BOURGOIN	24	2,90	4,60	6,10	7,60	1,30
3006	LES ABRETS	3008	CHAMBERY NORD	27	4,20	6,10	8,70	13,00	1,80
3006	LES ABRETS	3091	CHATUZANGE BARRIERE	126	14,70	22,30	31,50	41,90	7,20
3006	LES ABRETS	3003	ISLE D'ABEAU CENTRE	30	3,70	5,50	8,00	10,50	1,70
3006	LES ABRETS	3092	LA BAUME D'HOSTUN	110	11,40	17,90	25,50	35,00	5,80
3006	LES ABRETS	3005	LA TOUR DU PIN	15	1,60	2,70	4,10	5,60	0,80
3006	LES ABRETS	3083	MOIRANS NORD	60	6,60	10,10	14,40	17,90	3,20
3006	LES ABRETS	3085	RIVES	45	5,00	7,40	11,00	14,00	2,30
3006	LES ABRETS	3011	RUMILLY	54	7,20	10,40	15,40	20,50	3,50
3006	LES ABRETS	3061	SAINT GENIX SUR GUIERS	4	0,50	0,80	1,00	1,30	0,30
3006	LES ABRETS	3093	SAINT MARCELLIN	97	9,80	15,60	22,50	30,40	5,10
3006	LES ABRETS	3020	SEYNOD SUD	61	8,00	11,90	17,10	22,60	3,90
3006	LES ABRETS	15018	ST MARTIN BELLEVUE A41 N	98	16,70	27,30	39,20	51,40	8,40
3006	LES ABRETS	3015	ST MARTIN BELLEVUE A410	104	13,20	19,30	28,30	37,20	6,20
3006	LES ABRETS	3001	ST QUENTIN FAL. BARRIERE	61	7,70	11,70	17,50	21,80	3,80
3006	LES ABRETS	3002	ST QUENTIN FAL. BRETELLE	40	5,10	7,20	11,00	14,10	2,30
3006	LES ABRETS	3095	TULLINS	73	7,60	11,50	16,90	21,30	3,70
3006	LES ABRETS	3062	VILLEFONTAINE	36	4,30	6,30	9,60	11,70	1,90
3006	LES ABRETS	3094	VINAY	87	8,70	13,50	19,00	25,70	4,50
3006	LES ABRETS	3086	VOIRON	56	5,70	8,80	12,70	16,10	2,80
3006	LES ABRETS	3087	VOREPPE BARRIERE	80	8,30	12,60	17,70	23,20	4,00
3084	MOIRANS	3091	CHATUZANGE BARRIERE	71	8,80	13,10	17,80	25,10	4,40
3084	MOIRANS	3092	LA BAUME D'HOSTUN	50	5,50	8,70	12,00	16,60	2,50
3084	MOIRANS	3093	SAINT MARCELLIN	37	3,90	6,30	8,60	12,20	1,90
3084	MOIRANS	3095	TULLINS	13	1,30	2,00	3,20	4,10	0,60
3084	MOIRANS	3094	VINAY	27	2,90	4,50	6,10	8,50	1,40
3084	MOIRANS	3087	VOREPPE BARRIERE	19	1,50	2,00	3,50	4,20	0,90
3083	MOIRANS NORD	3007	AIGUEBELETTE	77	7,80	11,70	17,00	22,60	3,80
3083	MOIRANS NORD	3010	AIX NORD	101	10,10	16,20	23,90	30,50	5,10
3083	MOIRANS NORD	3009	AIX SUD	94	9,90	15,40	22,10	29,40	4,90
3083	MOIRANS NORD	3014	ALLONZIER	139	13,70	21,50	30,40	40,50	7,00
3083	MOIRANS NORD	3012	ANNECY CENTRE	127	13,10	20,60	29,30	38,20	6,60
3083	MOIRANS NORD	3013	ANNECY NORD	132	13,20	20,80	29,90	39,40	6,70
3083	MOIRANS NORD	3004	BOURGOIN	43	4,50	7,10	10,50	14,10	2,30
3083	MOIRANS NORD	3008	CHAMBERY NORD	87	9,50	14,50	21,30	28,50	4,60
3083	MOIRANS NORD	3003	ISLE D'ABEAU CENTRE	49	6,20	9,40	13,30	17,80	3,00
3083	MOIRANS NORD	3005	LA TOUR DU PIN	45	5,50	8,30	11,50	15,60	2,90
3083	MOIRANS NORD	3072	LA TOUR DU PIN EST	48	5,90	8,70	12,10	16,50	3,10
3083	MOIRANS NORD	3006	LES ABRETS	60	6,60	10,10	14,40	17,90	3,20
3083	MOIRANS NORD	3085	RIVES	15	1,60	2,70	4,10	5,40	0,80
3083	MOIRANS NORD	3011	RUMILLY	114	11,40	18,30	25,90	33,90	5,80
3083	MOIRANS NORD	3061	SAINT GENIX SUR GUIERS	64	7,10	11,30	16,80	22,30	3,70
3083	MOIRANS NORD	3020	SEYNOD SUD	121	11,90	18,60	27,20	35,30	6,10
3083	MOIRANS NORD	15018	ST MARTIN BELLEVUE A41 N	158	20,60	33,90	48,80	63,20	10,70
3083	MOIRANS NORD	3015	ST MARTIN BELLEVUE A410	164	16,80	25,80	37,30	49,60	8,60
3083	MOIRANS NORD	3001	ST QUENTIN FAL. BARRIERE	80	10,20	16,10	22,70	30,40	5,10
3083	MOIRANS NORD	3002	ST QUENTIN FAL. BRETELLE	59	7,60	11,80	17,20	22,40	3,80
3083	MOIRANS NORD	3062	VILLEFONTAINE	55	6,70	9,50	14,70	19,00	3,30
3083	MOIRANS NORD	3086	VOIRON	4	0,40	0,70	1,00	1,40	0,20
3031	MONTMELIAN	3033	AITON	18	1,90	2,90	4,10	5,80	1,00
3031	MONTMELIAN	3026	CHIGNIN BARRIERE	15	1,60	2,60	4,20	5,70	0,90
3031	MONTMELIAN	3025	CHIGNIN LES MARCHES	8	0,80	1,30	1,70	2,40	0,50
3031	MONTMELIAN	3021	CROLLES BARRIERE	43	5,20	7,30	11,20	14,50	2,30
3031	MONTMELIAN	3022	CROLLES BRIGNOUD	29	4,50	6,20	7,20	9,50	2,00
3031	MONTMELIAN	2052	HERMILLON	54	7,20	10,30	18,30	23,90	4,00
3031	MONTMELIAN	3023	LE TOUVET	19	2,10	3,20	4,60	6,80	1,00
3031	MONTMELIAN	3024	PONTCHARRA	9	1,00	1,70	2,30	3,60	0,50
3031	MONTMELIAN	3032	SAINT PIERRE D'ALBIGNY	11	1,10	1,80	2,30	3,20	0,70
3031	MONTMELIAN	2056	ST MICHEL MAURIENNE BAR	86	10,80	16,00	31,70	42,10	6,50
3031	MONTMELIAN	2054	ST MICHEL MAURIENNE ECH	68	9,00	13,30	23,50	31,20	5,20
3031	MONTMELIAN	2050	ST PIERRE BELLEVILLE	32	3,80	5,80	9,60	12,00	2,20
3031	MONTMELIAN	3034	STE HELENE BARRIERE	31	3,20	5,30	6,80	9,60	1,70
3031	MONTMELIAN	2051	STE MARIE DE CUINES	48	6,10	9,00	15,70	20,20	3,40
3024	PONTCHARRA	3033	AITON	28	3,70	5,40	7,60	10,50	1,60
3024	PONTCHARRA	3026	CHIGNIN BARRIERE	17	1,90	3,00	4,40	6,20	1,00
3024	PONTCHARRA	3025	CHIGNIN LES MARCHES	10	1,10	1,50	2,20	3,30	0,70
3024	PONTCHARRA	3021	CROLLES BARRIERE	34	3,20	5,20	7,50	10,50	1,50
3024	PONTCHARRA	3022	CROLLES BRIGNOUD	20	2,90	4,30	4,90	6,70	1,40
3024	PONTCHARRA	2052	HERMILLON	64	9,00	12,80	21,80	28,60	4,60
3024	PONTCHARRA	3023	LE TOUVET	10	1,10	1,70	2,30	3,10	0,60
3024	PONTCHARRA	3031	MONTMELIAN	9	1,00	1,70	2,30	3,60	0,50
3024	PONTCHARRA	3032	SAINT PIERRE D'ALBIGNY	21	2,30	3,50	5,20	6,90	1,10
3024	PONTCHARRA	2056	ST MICHEL MAURIENNE BAR	96	12,60	18,50	35,20	46,80	7,10
3024	PONTCHARRA	2054	ST MICHEL MAURIENNE ECH	78	10,80	15,80	27,00	35,90	5,80
3024	PONTCHARRA	2050	ST PIERRE BELLEVILLE	42	5,60	8,30	13,10	16,70	2,80
3024	PONTCHARRA	3034	STE HELENE BARRIERE	41	5,40	7,30	10,80	15,40	2,40
3024	PONTCHARRA	2051	STE MARIE DE CUINES	58	7,90	11,50	19,20	24,90	4,00
3085	RIVES	3007	AIGUEBELETTE	62	6,20	9,50	13,50	17,80	3,00
3085	RIVES	3010	AIX NORD	86	8,80	14,60	20,10	26,80	4,30
3085	RIVES	3009	AIX SUD	79	8,40	13,10	18,80	24,60	4,10
3085	RIVES	3014	ALLONZIER	124	12,50	19,30	27,60	37,20	6,20
3085	RIVES	3012	ANNECY CENTRE	112	11,80	18,10	25,80	35,20	5,80
3085	RIVES	3013	ANNECY NORD	117	11,90	18,20	25,90	35,50	5,90
3085	RIVES	3004	BOURGOIN	28	2,90	4,80	6,60	8,70	1,50
3085	RIVES	3008	CHAMBERY NORD	72	8,10	12,30	18,10	24,70	3,90
3085	RIVES	3091	CHATUZANGE BARRIERE	81	10,50	15,60	21,90	31,20	5,30
3085	RIVES	3003	ISLE D'ABEAU CENTRE	34	4,60	6,20	9,50	12,40	1,80
3085	RIVES	3092	LA BAUME D'HOSTUN	65	7,20	11,00	15,90	22,70	3,60
3085	RIVES	3005	LA TOUR DU PIN	30	3,60	5,30	7,50	10,00	1,60
3085	RIVES	3072	LA TOUR DU PIN EST	33	3,90	6,00	8,30	11,20	1,80
3085	RIVES	3006	LES ABRETS	45	5,00	7,40	11,00	14,00	2,30
3085	RIVES	3083	MOIRANS NORD	15	1,60	2,70	4,10	5,40	0,80
3085	RIVES	3011	RUMILLY	99	9,90	15,60	22,70	30,20	5,00
3085	RIVES	3061	SAINT GENIX SUR GUIERS	49	5,60	8,70	12,90	17,10	2,50
3085	RIVES	3093	SAINT MARCELLIN	52	5,60	8,60	12,60	17,60	2,90
3085	RIVES	3020	SEYNOD SUD	106	10,40	16,40	23,90	31,50	5,30
3085	RIVES	15018	ST MARTIN BELLEVUE A41 N	143	19,40	31,70	46,00	59,90	9,90
3085	RIVES	3015	ST MARTIN BELLEVUE A410	149	15,50	24,20	34,30	45,90	8,00
3085	RIVES	3001	ST QUENTIN FAL. BARRIERE	65	8,10	12,80	18,40	24,50	3,90
3085	RIVES	3002	ST QUENTIN FAL. BRETELLE	44	5,60	8,10	11,80	16,80	2,40
3085	RIVES	3095	TULLINS	28	3,10	4,90	6,80	9,80	1,50
3085	RIVES	3062	VILLEFONTAINE	40	4,90	7,10	10,60	13,30	2,10
3085	RIVES	3094	VINAY	42	4,60	6,70	9,90	14,10	2,10
3085	RIVES	3086	VOIRON	11	1,10	1,80	3,30	3,80	0,60
3085	RIVES	3087	VOREPPE BARRIERE	35	3,20	4,70	6,90	10,30	1,60
3011	RUMILLY	3007	AIGUEBELETTE	37	4,90	7,20	10,40	13,50	2,10
3011	RUMILLY	3010	AIX NORD	13	1,40	2,10	3,50	4,20	0,70
3011	RUMILLY	3009	AIX SUD	20	2,10	3,40	4,50	6,10	1,00
3011	RUMILLY	3014	ALLONZIER	25	3,00	4,40	6,50	8,30	1,30
3011	RUMILLY	3012	ANNECY CENTRE	13	1,50	2,20	4,00	5,00	0,70
3011	RUMILLY	3013	ANNECY NORD	18	2,00	3,10	4,50	6,20	1,00
3011	RUMILLY	3004	BOURGOIN	78	9,70	14,70	20,70	27,80	4,60
3011	RUMILLY	3008	CHAMBERY NORD	27	3,10	4,80	6,70	9,20	1,40
3011	RUMILLY	3091	CHATUZANGE BARRIERE	180	19,70	30,80	42,50	56,20	9,90
3011	RUMILLY	3003	ISLE D'ABEAU CENTRE	84	9,80	15,00	21,70	29,30	4,90
3011	RUMILLY	3092	LA BAUME D'HOSTUN	164	16,60	26,50	37,50	49,30	8,70
3011	RUMILLY	3005	LA TOUR DU PIN	69	8,60	12,80	18,50	25,30	4,10
3011	RUMILLY	3006	LES ABRETS	54	7,20	10,40	15,40	20,50	3,50
3011	RUMILLY	3083	MOIRANS NORD	114	11,40	18,30	25,90	33,90	5,80
