Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A31	4	DIJON-ARC SUR TILLE	A71	7	BOURGES	54,30	82,70	133,30	175,70	30,00
A31	4	DIJON-ARC SUR TILLE	A10	18	CHATEAU-RENAULT	50,70	76,30	121,90	162,70	28,10
A31	4	DIJON-ARC SUR TILLE	A19	7	ESCRENNES	32,10	50,00	81,30	106,30	18,20
A31	4	DIJON-ARC SUR TILLE	A85	10	ESVRES	59,00	89,70	144,30	189,30	32,60
A31	4	DIJON-ARC SUR TILLE	A19	5	FONTENAY SUR LOING	25,50	38,60	59,80	81,20	14,50
A31	4	DIJON-ARC SUR TILLE	A19	-	GONDREVILLE LA FRANCHE NORD	26,70	40,90	63,60	84,80	15,00
A31	4	DIJON-ARC SUR TILLE	A19	-	GONDREVILLE LA FRANCHE SUD	30,70	46,90	73,40	98,20	17,40
A31	4	DIJON-ARC SUR TILLE	A10	12	JANVILLE (ALLAINES)	41,90	63,00	101,50	135,50	22,80
A31	4	DIJON-ARC SUR TILLE	A71	3	LAMOTTE BEUVRON	46,50	69,90	112,80	150,20	25,50
A31	4	DIJON-ARC SUR TILLE	A10	16	MER	46,40	69,00	111,00	147,70	25,30
A31	4	DIJON-ARC SUR TILLE	A10	15	MEUNG	44,30	66,30	105,80	141,80	24,00
A31	4	DIJON-ARC SUR TILLE	A71	2	OLIVET	43,10	64,70	104,30	138,20	23,50
A31	4	DIJON-ARC SUR TILLE	A71	1	ORLEANS CENTRE	42,40	63,80	102,50	135,80	22,90
A31	4	DIJON-ARC SUR TILLE	A10	14	ORLEANS NORD	41,60	62,40	100,50	134,10	22,50
A31	4	DIJON-ARC SUR TILLE	A10	-	PARIS (LA FOLIE BESSIN)	49,10	72,90	120,70	158,40	27,10
A31	4	DIJON-ARC SUR TILLE	A85	14	ROMORANTIN	52,00	79,00	126,10	167,90	28,40
A31	4	DIJON-ARC SUR TILLE	A85	12	SAINT AIGNAN SUR CHER	54,70	83,30	132,80	177,50	29,90
A31	4	DIJON-ARC SUR TILLE	A19	4	SAINT HILAIRE LES ANDRESIS	21,30	33,20	51,90	71,10	12,60
A31	4	DIJON-ARC SUR TILLE	A71	4	SALBRIS	48,10	72,90	117,10	156,50	26,30
A31	4	DIJON-ARC SUR TILLE	A19	3	SAVIGNY SUR CLAIRIS	20,50	31,90	49,50	68,20	12,20
A31	4	DIJON-ARC SUR TILLE	A85	13	SELLES SUR CHER	53,80	81,70	130,20	173,60	29,30
A31	4	DIJON-ARC SUR TILLE	A10	-	TOURS CENTRE (MONNAIE)	54,90	81,80	130,50	173,90	30,40
A31	4	DIJON-ARC SUR TILLE	A85	-	VEIGNE	60,40	92,50	148,70	194,60	33,40
A31	4	DIJON-ARC SUR TILLE	A71	6	VIERZON EST	51,00	76,60	124,50	164,50	28,10
A31	4	DIJON-ARC SUR TILLE	A71	5	VIERZON NORD	50,20	75,90	123,80	164,00	27,50
A36	2	DOLE	A10	11	ALLAINVILLE	44,90	68,00	111,90	146,00	24,40
A36	2	DOLE	A10	13	ARTENAY	41,30	61,80	100,70	134,70	22,20
A36	2	DOLE	A19	6	AUXY	29,00	44,80	72,00	96,30	16,60
A36	2	DOLE	A85	11	BLERE	58,10	88,10	142,30	186,70	31,90
A36	2	DOLE	A10	17	BLOIS	48,20	72,60	117,80	156,50	26,30
A36	2	DOLE	A71	7	BOURGES	54,70	83,20	134,70	177,90	30,20
A36	2	DOLE	A10	18	CHATEAU-RENAULT	51,10	76,80	123,30	164,90	28,30
A36	2	DOLE	A19	7	ESCRENNES	32,50	50,50	82,70	108,50	18,40
A36	2	DOLE	A85	10	ESVRES	59,40	90,20	145,70	191,50	32,80
A36	2	DOLE	A19	5	FONTENAY SUR LOING	25,90	39,10	61,20	83,40	14,70
A36	2	DOLE	A19	-	GONDREVILLE LA FRANCHE NORD	27,10	41,40	65,00	87,00	15,20
A36	2	DOLE	A19	-	GONDREVILLE LA FRANCHE SUD	31,10	47,40	74,80	100,40	17,60
A36	2	DOLE	A10	12	JANVILLE (ALLAINES)	42,30	63,50	102,90	137,70	23,00
A36	2	DOLE	A71	3	LAMOTTE BEUVRON	46,90	70,40	114,20	152,40	25,70
A36	2	DOLE	A10	16	MER	46,80	69,50	112,40	149,90	25,50
A36	2	DOLE	A10	15	MEUNG	44,70	66,80	107,20	144,00	24,20
A36	2	DOLE	A71	2	OLIVET	43,50	65,20	105,70	140,40	23,70
A36	2	DOLE	A71	1	ORLEANS CENTRE	42,80	64,30	103,90	138,00	23,10
A36	2	DOLE	A10	14	ORLEANS NORD	42,00	62,90	101,90	136,30	22,70
A36	2	DOLE	A10	-	PARIS (LA FOLIE BESSIN)	49,50	73,40	122,10	160,60	27,30
A36	2	DOLE	A85	14	ROMORANTIN	52,40	79,50	127,50	170,10	28,60
A36	2	DOLE	A85	12	SAINT AIGNAN SUR CHER	55,10	83,80	134,20	179,70	30,10
A36	2	DOLE	A19	4	SAINT HILAIRE LES ANDRESIS	21,70	33,70	53,30	73,30	12,80
A36	2	DOLE	A71	4	SALBRIS	48,50	73,40	118,50	158,70	26,50
A36	2	DOLE	A19	3	SAVIGNY SUR CLAIRIS	20,90	32,40	50,90	70,40	12,40
A36	2	DOLE	A85	13	SELLES SUR CHER	54,20	82,20	131,60	175,80	29,50
A36	2	DOLE	A10	-	TOURS CENTRE (MONNAIE)	55,30	82,30	131,90	176,10	30,60
A36	2	DOLE	A85	-	VEIGNE	60,80	93,00	150,10	196,80	33,60
A36	2	DOLE	A71	6	VIERZON EST	51,40	77,10	125,90	166,70	28,30
A36	2	DOLE	A71	5	VIERZON NORD	50,60	76,40	125,20	166,20	27,70
A4	21	DORMANS	A10	11	ALLAINVILLE	47,50	71,00	117,00	151,20	25,90
A4	21	DORMANS	A10	13	ARTENAY	43,90	64,80	105,80	139,90	23,70
A4	21	DORMANS	A19	6	AUXY	31,60	47,80	77,10	101,50	18,10
A4	21	DORMANS	A85	11	BLERE	60,70	91,10	147,40	191,90	33,40
A4	21	DORMANS	A10	17	BLOIS	50,80	75,60	122,90	161,70	27,80
A4	21	DORMANS	A71	7	BOURGES	57,30	86,20	139,80	183,10	31,70
A4	21	DORMANS	A10	18	CHATEAU-RENAULT	53,70	79,80	128,40	170,10	29,80
A4	21	DORMANS	A19	7	ESCRENNES	35,10	53,50	87,80	113,70	19,90
A4	21	DORMANS	A85	10	ESVRES	62,00	93,20	150,80	196,70	34,30
A4	21	DORMANS	A19	5	FONTENAY SUR LOING	28,50	42,10	66,30	88,60	16,20
A4	21	DORMANS	A19	-	GONDREVILLE LA FRANCHE NORD	29,70	44,40	70,10	92,20	16,70
A4	21	DORMANS	A19	-	GONDREVILLE LA FRANCHE SUD	33,70	50,40	79,90	105,60	19,10
A4	21	DORMANS	A10	12	JANVILLE (ALLAINES)	44,90	66,50	108,00	142,90	24,50
A4	21	DORMANS	A71	3	LAMOTTE BEUVRON	49,50	73,40	119,30	157,60	27,20
A4	21	DORMANS	A10	16	MER	49,40	72,50	117,50	155,10	27,00
A4	21	DORMANS	A10	15	MEUNG	47,30	69,80	112,30	149,20	25,70
A4	21	DORMANS	A71	2	OLIVET	46,10	68,20	110,80	145,60	25,20
A4	21	DORMANS	A71	1	ORLEANS CENTRE	45,40	67,30	109,00	143,20	24,60
A4	21	DORMANS	A10	14	ORLEANS NORD	44,60	65,90	107,00	141,50	24,20
A4	21	DORMANS	A10	-	PARIS (LA FOLIE BESSIN)	52,10	76,40	127,20	165,80	28,80
A4	21	DORMANS	A85	14	ROMORANTIN	55,00	82,50	132,60	175,30	30,10
A4	21	DORMANS	A85	12	SAINT AIGNAN SUR CHER	57,70	86,80	139,30	184,90	31,60
A4	21	DORMANS	A19	4	SAINT HILAIRE LES ANDRESIS	24,30	36,70	58,40	78,50	14,30
A4	21	DORMANS	A71	4	SALBRIS	51,10	76,40	123,60	163,90	28,00
A4	21	DORMANS	A19	3	SAVIGNY SUR CLAIRIS	23,50	35,40	56,00	75,60	13,90
A4	21	DORMANS	A85	13	SELLES SUR CHER	56,80	85,20	136,70	181,00	31,00
A4	21	DORMANS	A10	-	TOURS CENTRE (MONNAIE)	57,90	85,30	137,00	181,30	32,10
A4	21	DORMANS	A85	-	VEIGNE	63,40	96,00	155,20	202,00	35,10
A4	21	DORMANS	A71	6	VIERZON EST	54,00	80,10	131,00	171,90	29,80
A4	21	DORMANS	A71	5	VIERZON NORD	53,20	79,40	130,30	171,40	29,20
A10	10	DOURDAN	A10	10	PARIS (LA FOLIE BESSIN)	1,70	3,90	4,50	5,80	1,00
A85	-	DRUYE (CANDE)	A10	-	TOURS CENTRE (CANDE)	2,00	3,10	5,00	6,30	1,20
A11	11	DURTAL	A11	1	ABLIS	20,20	31,30	48,90	65,80	12,50
A11	11	DURTAL	A28	18	ALENCON NORD	9,80	15,30	23,20	31,70	5,80
A11	11	DURTAL	A28	19	ALENCON SUD	9,20	14,50	21,40	28,80	5,60
A11	11	DURTAL	A28	23	AUVOURS (LE MANS ZI SUD)	7,00	10,90	15,50	20,10	4,30
A11	11	DURTAL	A85	1	BEAUFORT EN VALLEE	3,00	5,00	6,00	9,00	1,90
A11	11	DURTAL	A28	21	BEAUMONT SUR SARTHE	7,60	11,50	17,10	21,40	4,60
A11	11	DURTAL	A85	5	BOURGUEIL	6,90	10,40	15,80	20,70	4,30
A11	11	DURTAL	A11	4	BROU	12,30	19,30	29,80	39,00	7,10
A11	11	DURTAL	A11	2	CHARTRES EST	18,20	27,50	43,40	56,50	10,80
A11	11	DURTAL	A11	3	CHARTRES-THIVARS	16,60	24,70	38,20	50,80	9,90
A11	11	DURTAL	A28	26	CHATEAU DU LOIR (MONTABON)	10,40	15,90	25,20	32,10	6,30
A11	11	DURTAL	A28	25	ECOMMOY	8,70	13,60	21,20	26,40	5,30
A11	11	DURTAL	A81	2	EVRON	10,40	15,10	23,90	30,70	6,40
A11	11	DURTAL	A11	3.1	ILLIERS COMBRAY	14,20	21,70	33,80	42,60	8,50
A11	11	DURTAL	A11	5	LA FERTE BERNARD	9,40	14,50	23,80	29,30	5,60
A11	11	DURTAL	A81	3	LAVAL EST	12,20	19,00	29,80	38,40	7,40
A11	11	DURTAL	A81	4	LAVAL OUEST	12,40	20,70	32,20	42,00	7,50
A11	11	DURTAL	A11	8	LE MANS CENTRE UNIVERSITE	4,50	7,10	10,70	13,80	2,60
A11	11	DURTAL	A11	7	LE MANS ZI NORD	5,20	9,10	12,70	16,00	3,10
A11	11	DURTAL	A85	2	LONGUE-JUMELLES	3,80	6,10	8,40	11,40	2,50
A11	11	DURTAL	A28	24	PARIGNE-L'EVEQUE	7,50	11,60	16,90	21,10	4,60
A11	11	DURTAL	A10	-	PARIS (LA FOLIE BESSIN)	25,00	38,80	59,30	78,90	15,30
A11	11	DURTAL	A85	-	RESTIGNE	9,90	15,10	22,20	30,60	6,20
A11	11	DURTAL	A85	3	SAUMUR (VIVY)	5,00	8,00	12,40	16,40	3,20
A11	11	DURTAL	A28	20	SILLE LE GUILLAUME / MAMERS	8,50	12,90	19,10	24,50	5,20
A11	11	DURTAL	A81	1	SILLE LE GUILLAUME / SABLE	8,20	12,30	18,60	23,90	5,00
A11	11	DURTAL	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	14,70	23,40	37,00	48,00	8,60
A11	11	DURTAL	A81	-	VITRE (LA GRAVELLE)	16,10	24,10	38,60	52,10	9,80
A28	25	ECOMMOY	A11	1	ABLIS	17,30	27,50	43,00	56,00	10,80
A28	25	ECOMMOY	A28	18	ALENCON NORD	6,80	10,40	16,90	19,60	4,30
A28	25	ECOMMOY	A28	19	ALENCON SUD	6,30	9,30	16,00	18,10	3,90
A28	25	ECOMMOY	A11	-	ANGERS (CORZE)	13,10	20,10	30,50	37,70	7,80
A28	25	ECOMMOY	A88	-	ARGENTAN	15,80	26,40	40,50	50,90	9,60
A28	25	ECOMMOY	A28	23	AUVOURS (LE MANS ZI SUD)	2,00	2,70	4,30	6,30	1,40
A28	25	ECOMMOY	A85	1	BEAUFORT EN VALLEE	12,90	20,30	28,70	37,20	8,00
A28	25	ECOMMOY	A28	21	BEAUMONT SUR SARTHE	4,50	7,00	11,50	15,20	3,10
A28	25	ECOMMOY	A28	14	BERNAY	23,60	38,00	59,10	76,20	14,70
A28	25	ECOMMOY	A85	5	BOURGUEIL	16,80	25,70	38,50	48,90	10,40
A28	25	ECOMMOY	A28	13	BRIONNE	27,40	44,80	65,40	85,10	17,30
A28	25	ECOMMOY	A11	4	BROU	8,90	14,20	23,30	29,80	5,40
A28	25	ECOMMOY	A11	2	CHARTRES EST	14,70	23,80	35,90	47,50	9,00
A28	25	ECOMMOY	A11	3	CHARTRES-THIVARS	13,60	21,10	32,80	42,70	8,30
A28	25	ECOMMOY	A28	26	CHATEAU DU LOIR (MONTABON)	1,50	2,20	3,40	4,60	0,90
A28	25	ECOMMOY	A11	11	DURTAL	8,70	13,60	21,20	26,40	5,30
A28	25	ECOMMOY	A81	2	EVRON	9,00	14,90	22,50	28,90	5,60
A28	25	ECOMMOY	A28	16	GACE	15,50	25,70	38,10	48,10	9,80
A28	25	ECOMMOY	A11	3.1	ILLIERS COMBRAY	10,90	16,70	26,50	33,60	6,40
A28	25	ECOMMOY	A11	5	LA FERTE BERNARD	6,60	10,30	16,50	22,00	4,20
A28	25	ECOMMOY	A81	3	LAVAL EST	11,80	17,70	29,80	35,90	7,10
A28	25	ECOMMOY	A81	4	LAVAL OUEST	12,60	18,80	31,50	39,50	7,60
A28	25	ECOMMOY	A11	8	LE MANS CENTRE UNIVERSITE	4,20	6,50	10,50	12,60	2,70
A28	25	ECOMMOY	A11	9	LE MANS SUD	5,20	8,10	12,80	15,80	3,30
A28	25	ECOMMOY	A11	7	LE MANS ZI NORD	3,10	4,30	7,30	9,90	1,90
A28	25	ECOMMOY	A85	2	LONGUE-JUMELLES	13,70	21,40	31,10	39,60	8,60
A28	25	ECOMMOY	A28	15	ORBEC	19,80	32,40	49,20	63,30	12,40
A28	25	ECOMMOY	A28	24	PARIGNE-L'EVEQUE	1,40	2,10	3,10	4,10	0,90
A28	25	ECOMMOY	A10	-	PARIS (LA FOLIE BESSIN)	22,10	34,00	51,60	68,80	13,30
A28	25	ECOMMOY	A85	-	RESTIGNE	19,80	30,40	44,90	58,80	12,30
A28	25	ECOMMOY	A28	-	ROUMOIS	33,50	55,30	79,50	104,50	20,60
A28	25	ECOMMOY	A11	10	SABLE-LA FLECHE	7,90	11,90	18,50	23,80	4,70
A28	25	ECOMMOY	A85	3	SAUMUR (VIVY)	14,90	23,30	35,10	44,60	9,30
A28	25	ECOMMOY	A88	16	SEES	12,10	19,90	30,60	38,10	7,60
A28	25	ECOMMOY	A11	12	SEICHES	11,00	16,80	25,10	32,10	6,50
A28	25	ECOMMOY	A28	20	SILLE LE GUILLAUME / MAMERS	5,60	8,10	13,30	16,80	3,60
A28	25	ECOMMOY	A81	1	SILLE LE GUILLAUME / SABLE	6,70	11,10	17,90	22,10	4,20
A28	25	ECOMMOY	A28	-	TOURS CENTRE (SAINT CHRISTOPHE)	5,80	9,70	15,90	20,10	3,90
A28	25	ECOMMOY	A81	-	VITRE (LA GRAVELLE)	14,60	24,00	38,30	47,20	9,10
A89	22	EGLETONS	A10	11	ALLAINVILLE	45,00	70,20	106,40	144,80	27,00
A89	22	EGLETONS	A10	13	ARTENAY	39,80	62,30	95,00	129,40	24,00
A89	22	EGLETONS	A19	6	AUXY	48,40	74,00	116,20	155,40	27,70
A89	22	EGLETONS	A85	11	BLERE	37,70	58,50	89,50	121,80	22,60
A89	22	EGLETONS	A10	17	BLOIS	43,20	66,70	102,20	138,20	25,90
A89	22	EGLETONS	A71	7	BOURGES	25,40	38,80	58,10	82,00	15,10
A89	22	EGLETONS	A10	18	CHATEAU-RENAULT	45,00	70,60	106,70	146,80	27,20
A89	22	EGLETONS	A19	7	ESCRENNES	45,00	69,10	105,50	143,20	26,00
A89	22	EGLETONS	A85	10	ESVRES	39,00	60,70	92,40	124,60	23,30
A89	22	EGLETONS	A19	5	FONTENAY SUR LOING	51,60	80,20	127,00	168,30	29,60
A89	22	EGLETONS	A19	-	GONDREVILLE LA FRANCHE NORD	50,80	77,50	123,20	164,70	29,10
A89	22	EGLETONS	A19	-	GONDREVILLE LA FRANCHE SUD	54,80	83,50	133,00	178,10	31,50
A89	22	EGLETONS	A10	12	JANVILLE (ALLAINES)	41,40	64,80	98,40	134,40	25,10
A89	22	EGLETONS	A71	3	LAMOTTE BEUVRON	31,70	49,30	75,90	102,10	18,90
A89	22	EGLETONS	A10	16	MER	40,90	63,80	96,50	133,10	24,50
A89	22	EGLETONS	A10	15	MEUNG	38,70	60,50	90,40	126,30	23,30
A89	22	EGLETONS	A71	2	OLIVET	35,80	55,00	83,70	115,10	21,30
A89	22	EGLETONS	A71	1	ORLEANS CENTRE	36,40	57,00	87,90	117,00	21,50
A89	22	EGLETONS	A10	14	ORLEANS NORD	38,50	59,50	90,60	124,20	23,00
A89	22	EGLETONS	A10	-	PARIS (LA FOLIE BESSIN)	48,10	75,50	116,60	158,10	29,50
A89	22	EGLETONS	A85	14	ROMORANTIN	31,40	48,60	74,00	101,30	18,90
A89	22	EGLETONS	A85	12	SAINT AIGNAN SUR CHER	34,40	53,60	81,80	112,90	20,50
A89	22	EGLETONS	A19	4	SAINT HILAIRE LES ANDRESIS	55,80	85,10	134,90	178,40	31,50
A89	22	EGLETONS	A71	4	SALBRIS	30,20	46,80	71,20	96,70	18,20
A89	22	EGLETONS	A19	3	SAVIGNY SUR CLAIRIS	56,60	86,40	136,70	180,70	31,90
A89	22	EGLETONS	A85	13	SELLES SUR CHER	33,10	51,60	77,30	108,40	19,80
A89	22	EGLETONS	A10	-	TOURS CENTRE (MONNAIE)	49,40	77,20	116,20	159,90	29,40
A89	22	EGLETONS	A85	-	VEIGNE	39,90	62,70	96,80	131,30	24,40
A89	22	EGLETONS	A71	6	VIERZON EST	28,10	43,30	64,20	89,50	17,00
A89	22	EGLETONS	A71	5	VIERZON NORD	28,40	43,80	66,70	91,90	17,20
A40	11	ELOISE / ANNECY	A10	11	ALLAINVILLE	60,70	93,00	150,20	199,10	34,30
A40	11	ELOISE / ANNECY	A10	13	ARTENAY	57,10	86,80	139,00	187,80	32,10
A40	11	ELOISE / ANNECY	A19	6	AUXY	44,80	69,80	110,30	149,40	26,50
A40	11	ELOISE / ANNECY	A85	11	BLERE	73,90	113,10	180,60	239,80	41,80
A40	11	ELOISE / ANNECY	A10	17	BLOIS	64,00	97,60	156,10	209,60	36,20
A40	11	ELOISE / ANNECY	A71	7	BOURGES	70,50	108,20	173,00	231,00	40,10
A40	11	ELOISE / ANNECY	A10	18	CHATEAU-RENAULT	66,90	101,80	161,60	218,00	38,20
A40	11	ELOISE / ANNECY	A19	7	ESCRENNES	48,30	75,50	121,00	161,60	28,30
A40	11	ELOISE / ANNECY	A85	10	ESVRES	75,20	115,20	184,00	244,60	42,70
A40	11	ELOISE / ANNECY	A19	5	FONTENAY SUR LOING	41,70	64,10	99,50	136,50	24,60
A40	11	ELOISE / ANNECY	A19	-	GONDREVILLE LA FRANCHE NORD	42,90	66,40	103,30	140,10	25,10
A40	11	ELOISE / ANNECY	A19	-	GONDREVILLE LA FRANCHE SUD	46,90	72,40	113,10	153,50	27,50
A40	11	ELOISE / ANNECY	A10	12	JANVILLE (ALLAINES)	58,10	88,50	141,20	190,80	32,90
A40	11	ELOISE / ANNECY	A71	3	LAMOTTE BEUVRON	62,70	95,40	152,50	205,50	35,60
A40	11	ELOISE / ANNECY	A10	16	MER	62,60	94,50	150,70	203,00	35,40
A40	11	ELOISE / ANNECY	A10	15	MEUNG	60,50	91,80	145,50	197,10	34,10
A40	11	ELOISE / ANNECY	A71	2	OLIVET	59,30	90,20	144,00	193,50	33,60
A40	11	ELOISE / ANNECY	A71	1	ORLEANS CENTRE	58,60	89,30	142,20	191,10	33,00
A40	11	ELOISE / ANNECY	A10	14	ORLEANS NORD	57,80	87,90	140,20	189,40	32,60
A40	11	ELOISE / ANNECY	A10	-	PARIS (LA FOLIE BESSIN)	65,30	98,40	160,40	213,70	37,20
A40	11	ELOISE / ANNECY	A85	14	ROMORANTIN	68,20	104,50	165,80	223,20	38,50
A40	11	ELOISE / ANNECY	A85	12	SAINT AIGNAN SUR CHER	70,90	108,80	172,50	232,80	40,00
A40	11	ELOISE / ANNECY	A19	4	SAINT HILAIRE LES ANDRESIS	37,50	58,70	91,60	126,40	22,70
A40	11	ELOISE / ANNECY	A71	4	SALBRIS	64,30	98,40	156,80	211,80	36,40
A40	11	ELOISE / ANNECY	A19	3	SAVIGNY SUR CLAIRIS	36,70	57,40	89,20	123,50	22,30
A40	11	ELOISE / ANNECY	A85	13	SELLES SUR CHER	70,00	107,20	169,90	228,90	39,40
A40	11	ELOISE / ANNECY	A10	-	TOURS CENTRE (MONNAIE)	71,10	107,30	170,20	229,20	40,50
A40	11	ELOISE / ANNECY	A85	-	VEIGNE	76,60	118,00	188,40	249,90	43,50
A40	11	ELOISE / ANNECY	A71	6	VIERZON EST	67,20	102,10	164,20	219,80	38,20
A40	11	ELOISE / ANNECY	A71	5	VIERZON NORD	66,40	101,40	163,50	219,30	37,60
A4	23	EPERNAY	A10	11	ALLAINVILLE	44,90	66,90	111,40	143,00	24,10
A4	23	EPERNAY	A10	13	ARTENAY	41,30	60,70	100,20	131,70	21,90
A4	23	EPERNAY	A19	6	AUXY	29,00	43,70	71,50	93,30	16,30
A4	23	EPERNAY	A85	11	BLERE	58,10	87,00	141,80	183,70	31,60
A4	23	EPERNAY	A10	17	BLOIS	48,20	71,50	117,30	153,50	26,00
A4	23	EPERNAY	A71	7	BOURGES	54,70	82,10	134,20	174,90	29,90
A4	23	EPERNAY	A10	18	CHATEAU-RENAULT	51,10	75,70	122,80	161,90	28,00
A4	23	EPERNAY	A19	7	ESCRENNES	32,50	49,40	82,20	105,50	18,10
A4	23	EPERNAY	A85	10	ESVRES	59,40	89,10	145,20	188,50	32,50
A4	23	EPERNAY	A19	5	FONTENAY SUR LOING	25,90	38,00	60,70	80,40	14,40
A4	23	EPERNAY	A19	-	GONDREVILLE LA FRANCHE NORD	27,10	40,30	64,50	84,00	14,90
A4	23	EPERNAY	A19	-	GONDREVILLE LA FRANCHE SUD	31,10	46,30	74,30	97,40	17,30
A4	23	EPERNAY	A10	12	JANVILLE (ALLAINES)	42,30	62,40	102,40	134,70	22,70
A4	23	EPERNAY	A71	3	LAMOTTE BEUVRON	46,90	69,30	113,70	149,40	25,40
A4	23	EPERNAY	A10	16	MER	46,80	68,40	111,90	146,90	25,20
A4	23	EPERNAY	A10	15	MEUNG	44,70	65,70	106,70	141,00	23,90
A4	23	EPERNAY	A71	2	OLIVET	43,50	64,10	105,20	137,40	23,40
A4	23	EPERNAY	A71	1	ORLEANS CENTRE	42,80	63,20	103,40	135,00	22,80
A4	23	EPERNAY	A10	14	ORLEANS NORD	42,00	61,80	101,40	133,30	22,40
A4	23	EPERNAY	A10	-	PARIS (LA FOLIE BESSIN)	49,50	72,30	121,60	157,60	27,00
A4	23	EPERNAY	A85	14	ROMORANTIN	52,40	78,40	127,00	167,10	28,30
A4	23	EPERNAY	A85	12	SAINT AIGNAN SUR CHER	55,10	82,70	133,70	176,70	29,80
A4	23	EPERNAY	A19	4	SAINT HILAIRE LES ANDRESIS	21,70	32,60	52,80	70,30	12,50
A4	23	EPERNAY	A71	4	SALBRIS	48,50	72,30	118,00	155,70	26,20
A4	23	EPERNAY	A19	3	SAVIGNY SUR CLAIRIS	20,90	31,30	50,40	67,40	12,10
A4	23	EPERNAY	A85	13	SELLES SUR CHER	54,20	81,10	131,10	172,80	29,20
A4	23	EPERNAY	A10	-	TOURS CENTRE (MONNAIE)	55,30	81,20	131,40	173,10	30,30
A4	23	EPERNAY	A85	-	VEIGNE	60,80	91,90	149,60	193,80	33,30
A4	23	EPERNAY	A71	6	VIERZON EST	51,40	76,00	125,40	163,70	28,00
A4	23	EPERNAY	A71	5	VIERZON NORD	50,60	75,30	124,70	163,20	27,40
A19	7	ESCRENNES	A10	11	ALLAINVILLE	9,80	15,10	24,60	29,30	5,10
A19	7	ESCRENNES	A42	8	AMBERIEU EN BUGEY	40,70	63,00	101,80	134,70	23,50
A19	7	ESCRENNES	A39	7.1	ARLAY	35,60	55,60	91,70	119,90	20,20
A19	7	ESCRENNES	A10	13	ARTENAY	6,20	8,90	13,40	18,00	2,90
A19	7	ESCRENNES	A6	19	AUXERRE NORD	15,90	24,60	41,80	51,70	8,30
A19	7	ESCRENNES	A6	20	AUXERRE SUD	15,90	24,60	41,80	51,70	8,30
A19	7	ESCRENNES	A19	6	AUXY	2,90	4,00	6,80	8,60	1,50
A19	7	ESCRENNES	A6	22	AVALLON	19,50	30,40	51,50	65,60	11,00
A19	7	ESCRENNES	A42	6	BALAN	41,60	64,70	104,20	137,70	24,10
A19	7	ESCRENNES	A4	-	BARRIERE DE MONTREUIL AUX LIONS	41,80	62,90	102,00	132,10	23,60
A19	7	ESCRENNES	A36	5	BAUME-LES-DAMES	38,40	59,90	97,30	128,90	22,30
A19	7	ESCRENNES	A4	-	BEAUMONT	42,00	64,20	104,50	134,80	23,90
A19	7	ESCRENNES	A6	24	BEAUNE NORD	27,10	42,40	69,90	90,10	15,40
A19	7	ESCRENNES	A6	24.1	BEAUNE SUD	28,30	43,80	72,10	93,70	16,00
A19	7	ESCRENNES	A39	10	BEAUPONT	38,60	60,20	98,70	130,10	22,40
A19	7	ESCRENNES	A39	8	BEAUREPAIRE	36,70	57,20	93,60	123,90	20,90
A19	7	ESCRENNES	A40	10	BELLEGARDE	47,00	73,30	118,00	157,20	27,40
A19	7	ESCRENNES	A6	30	BELLEVILLE SUR SAONE	36,80	57,10	92,30	121,70	20,90
A19	7	ESCRENNES	A391	-	BERSAILLIN	35,40	54,40	90,30	118,50	20,10
A19	7	ESCRENNES	A36	4.1	BESANCON EST	35,80	56,60	92,50	122,40	20,70
A19	7	ESCRENNES	A36	4	BESANCON NORD	35,80	55,60	91,00	119,80	20,30
A19	7	ESCRENNES	A36	3	BESANCON OUEST	35,80	55,20	90,50	118,80	20,20
A19	7	ESCRENNES	A42	-	BEYNOST	43,80	68,40	109,70	145,70	25,70
A19	7	ESCRENNES	A6	23	BIERRE-LES-SEMUR	21,40	32,80	55,50	71,20	11,90
A19	7	ESCRENNES	A85	11	BLERE	23,00	35,20	55,00	70,00	12,60
A19	7	ESCRENNES	A10	17	BLOIS	13,10	19,70	30,50	39,80	7,00
A19	7	ESCRENNES	A40	5	BOURG NORD	37,00	57,50	92,50	122,40	21,30
A19	7	ESCRENNES	A40	7	BOURG SUD	38,10	59,60	96,20	126,90	22,40
A19	7	ESCRENNES	A71	7	BOURGES	19,60	30,30	47,40	61,20	10,90
A19	7	ESCRENNES	A31	9	BULGNEVILLE	31,10	48,00	78,20	103,20	17,40
A19	7	ESCRENNES	A6	25	CHALON NORD	30,50	47,40	76,60	100,30	17,20
A19	7	ESCRENNES	A6	26	CHALON SUD	30,50	47,40	76,60	100,30	17,20
A19	7	ESCRENNES	A4	27	CHALONS - LA VEUVE	29,30	45,30	76,20	96,50	16,60
A19	7	ESCRENNES	A26	22	CHARMONT	22,40	34,70	58,00	74,60	12,40
A19	7	ESCRENNES	A10	18	CHATEAU-RENAULT	16,00	23,90	36,00	48,20	9,00
A19	7	ESCRENNES	A4	20	CHATEAU-THIERRY	37,50	56,90	92,90	121,50	21,20
A19	7	ESCRENNES	A31	10	CHATENOIS	31,40	48,70	79,70	104,90	17,90
