Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
BESANCON NORD	ESVRES	577,12	62,70	95,30	154,00	202,80	34,70
BESANCON NORD	FEILLENS	181,88	14,30	22,60	35,80	50,20	8,70
BESANCON NORD	FLEURY-EN-BIERE	357,96	31,10	48,00	76,00	102,40	18,50
BESANCON NORD	FONTAINEBLEAU	332,53	27,20	42,20	67,20	92,30	16,30
BESANCON NORD	FONTENAY /LOING	317,52	29,20	44,20	69,50	94,70	16,60
BESANCON NORD	FORET DE TRONCAIS	588,57	63,60	97,10	156,70	208,10	35,60
BESANCON NORD	FORGES	349,38	27,60	42,70	69,20	94,90	16,40
BESANCON NORD	FRESNES EN WOEVRE	445,36	39,40	60,10	96,30	130,60	23,20
BESANCON NORD	GANNAT	668,19	70,50	107,00	172,40	230,70	39,40
BESANCON NORD	GENDREY	25,42	2,00	3,10	5,10	6,80	1,10
BESANCON NORD	GERZAT-VILLE	689,04	71,90	109,70	176,30	234,50	40,40
BESANCON NORD	GONDREVILLE A77/N	324,72	30,40	46,50	73,30	98,30	17,10
BESANCON NORD	GONDREVILLE A77/S	371,47	34,40	52,50	83,10	111,70	19,50
BESANCON NORD	GROISSIAT	227,25	20,80	32,50	51,40	71,30	12,30
BESANCON NORD	GYE	267,76	21,70	33,80	53,50	73,60	12,70
BESANCON NORD	JARNY	467,86	40,90	62,80	98,80	132,40	24,20
BESANCON NORD	JOIGNY	274,60	21,60	33,60	54,80	76,10	12,80
BESANCON NORD	L ISLE-S/LE-DOUBS	51,00	4,40	6,70	11,10	15,30	2,80
BESANCON NORD	LA BOISSE	247,83	22,40	34,50	54,80	75,80	13,20
BESANCON NORD	LA BOISSE - MONTLUEL	226,30	20,10	30,90	49,60	68,30	12,00
BESANCON NORD	LA COTIERE	232,26	20,60	31,80	50,50	69,90	12,30
BESANCON NORD	LA CROIX-CHALON	212,65	19,50	30,30	48,30	66,80	11,40
BESANCON NORD	LA FOLIE-B/PARIS	474,12	52,80	78,50	130,40	171,90	29,20
BESANCON NORD	LAMOTTE-BEUVRON	446,22	50,20	75,50	122,50	163,70	27,60
BESANCON NORD	LANGRES NORD	159,25	13,40	21,10	33,90	46,50	7,80
BESANCON NORD	LANGRES SUD	139,60	12,20	18,70	30,40	42,00	7,10
BESANCON NORD	LE MIROIR	127,04	8,70	13,40	21,50	30,30	5,40
BESANCON NORD	LES EPRUNES	390,25	32,00	49,10	78,60	107,40	19,10
BESANCON NORD	MACON CENTRE	196,80	14,30	20,80	34,60	50,20	8,70
BESANCON NORD	MACON NORD	174,30	14,10	22,20	34,40	47,20	8,20
BESANCON NORD	MACON SUD	184,63	15,00	23,30	37,10	50,90	8,80
BESANCON NORD	MAGNANT	223,42	18,50	29,50	47,40	64,80	11,30
BESANCON NORD	MANZAT	681,93	71,80	109,90	176,10	234,90	40,40
BESANCON NORD	MAROLLES-SUR-SEINE	341,86	27,60	42,70	69,20	94,90	16,40
BESANCON NORD	MER	439,72	50,10	74,60	120,70	161,20	27,40
BESANCON NORD	MEUNG SUR LOIRE	423,22	48,00	71,90	115,50	155,30	26,10
BESANCON NORD	MONT CHOISY	326,06	29,40	44,90	73,40	100,60	17,20
BESANCON NORD	MONTIGNY-LE-ROI	179,35	14,70	22,70	37,10	50,30	8,60
BESANCON NORD	MONTLUCON	613,50	65,80	100,40	161,50	215,30	36,70
BESANCON NORD	MONTMARAULT	626,10	67,10	102,30	165,50	220,70	37,40
BESANCON NORD	MONTREUIL (REIMS)	446,06	41,90	62,20	99,00	134,00	23,90
BESANCON NORD	MONTREUIL AUX LIONS	472,36	43,90	65,20	103,80	140,90	25,20
BESANCON NORD	NEMOURS	329,58	27,20	42,20	67,20	92,30	16,30
BESANCON NORD	NITRY	212,30	17,10	26,50	42,10	58,70	10,10
BESANCON NORD	NUITS-ST-GEORGES	102,25	8,10	13,00	20,90	28,70	5,10
BESANCON NORD	OLIVET	413,92	46,80	70,30	114,00	151,70	25,60
BESANCON NORD	ORLEANS-CENTRE	407,52	46,10	69,40	112,20	149,30	25,00
BESANCON NORD	ORLEANS-NORD	401,52	45,30	68,00	110,20	147,60	24,60
BESANCON NORD	PEROUGES	215,45	18,40	28,80	45,30	63,10	11,00
BESANCON NORD	PONT D AIN	190,63	16,70	25,70	40,50	56,30	9,80
BESANCON NORD	POUILLY-EN-AUXOIS	138,00	10,80	16,60	26,40	36,80	6,30
BESANCON NORD	REIMS EST (TAISSY)	373,06	34,80	52,20	85,00	115,50	19,80
BESANCON NORD	REIMS NORD (ORMES)	379,66	35,80	53,90	86,70	118,90	20,20
BESANCON NORD	REIMS OUEST (THILLOIS)	386,26	36,40	54,60	87,30	119,80	20,70
BESANCON NORD	REIMS SUD	372,06	34,60	51,70	84,00	114,30	19,70
BESANCON NORD	REPLONGES	185,15	14,30	22,60	35,80	50,20	8,70
BESANCON NORD	RIOM	683,02	71,70	109,60	176,00	234,30	40,20
BESANCON NORD	ROBECOURT	201,31	16,30	24,70	40,20	55,20	9,50
BESANCON NORD	SAINT GENIS	181,82	15,10	23,30	37,70	51,60	9,20
BESANCON NORD	SAINT MAURICE	91,00	7,90	12,10	20,10	27,90	4,70
BESANCON NORD	SAINT THIBAULT	249,65	22,10	34,10	54,40	74,20	12,90
BESANCON NORD	SALBRIS	464,92	51,80	78,50	126,80	170,00	28,40
BESANCON NORD	SAVIGNY /CLAIRIS	292,32	24,20	37,50	59,20	81,70	14,30
BESANCON NORD	SEURRE	71,70	5,10	7,80	12,90	17,80	3,20
BESANCON NORD	SOIRANS	63,00	4,80	7,20	11,20	15,80	2,80
BESANCON NORD	SOMMESOUS	304,76	27,50	41,90	68,00	93,90	15,90
BESANCON NORD	ST AMAND-MONTROND	559,37	61,40	93,60	150,90	200,30	34,10
BESANCON NORD	ST ETIENNE AU TEMPLE	354,26	31,40	47,90	78,40	107,90	18,50
BESANCON NORD	ST GERMAIN LES VERGNE	834,93	88,10	135,10	213,10	287,80	50,30
BESANCON NORD	ST GIBRIEN	333,46	30,20	46,00	74,90	103,10	17,60
BESANCON NORD	ST HILAIRE	296,52	25,00	38,80	61,60	84,60	14,70
BESANCON NORD	ST JULIEN SANCY	724,93	76,10	116,70	186,10	248,30	43,10
BESANCON NORD	ST MARTIN-DU-FRESNE	207,36	19,10	29,60	47,30	64,60	11,20
BESANCON NORD	ST ROMAIN SUR CHER	533,92	58,40	88,90	142,50	191,00	32,00
BESANCON NORD	ST-DENIS-LES-SENS	316,53	25,90	39,90	63,20	86,00	15,50
BESANCON NORD	ST-GERMAIN-LAXIS	373,91	29,30	45,10	73,10	101,00	17,30
BESANCON NORD	STE MENEHOULD	387,26	33,40	51,30	83,60	114,70	20,00
BESANCON NORD	SYLANS	216,93	20,10	31,40	49,90	68,80	11,90
BESANCON NORD	THENNELIERES	253,57	22,00	33,90	54,70	75,00	12,90
BESANCON NORD	TIL CHATEL	109,55	10,00	15,30	24,10	32,90	5,70
BESANCON NORD	TORVILLIERS	265,73	22,20	34,20	54,70	75,20	13,10
BESANCON NORD	TOURNUS	148,80	11,60	18,20	28,80	40,20	7,00
BESANCON NORD	TOURS-C/MONNAIE	514,82	58,60	87,40	140,20	187,40	32,50
BESANCON NORD	TULLE EST	808,93	85,60	131,10	206,70	276,30	48,50
BESANCON NORD	TULLE NORD	816,93	86,20	132,10	207,50	280,80	48,80
BESANCON NORD	URY	341,41	27,10	42,20	67,20	92,60	16,30
BESANCON NORD	USSEL EST	748,93	78,70	121,00	192,10	257,00	44,40
BESANCON NORD	USSEL OUEST	765,93	80,70	123,60	196,20	263,30	45,60
BESANCON NORD	VAL DE SAONE	202,17	17,50	26,70	42,50	59,00	10,30
BESANCON NORD	VALLEE DE L'AUBE	280,46	25,60	38,80	62,70	87,10	14,80
BESANCON NORD	VATRY	309,06	28,10	42,40	68,10	95,30	16,00
BESANCON NORD	VEIGNE	595,92	64,10	98,10	158,40	208,10	35,50
BESANCON NORD	VERDUN	445,36	39,40	60,10	96,30	130,60	23,20
BESANCON NORD	VIERZON-EST	491,62	54,70	82,20	134,20	178,00	30,20
BESANCON NORD	VIERZON-NORD	485,92	53,90	81,50	133,50	177,50	29,60
BESANCON NORD	VILLE SOUS LAFERTE	195,75	17,00	26,00	41,60	57,30	10,00
BESANCON NORD	VILLEFRANCHE S/ CHER	501,42	55,70	84,60	135,80	181,40	30,50
BESANCON NORD	VILLEFRANCHE-LIMAS	250,60	20,80	32,30	50,40	70,30	12,10
BESANCON NORD	VILLEFRANCHE-NORD	214,85	17,40	26,50	43,30	60,20	10,30
BESANCON NORD	VILLEFRANCHE-VILLE	220,15	18,10	28,10	43,90	60,30	10,50
BESANCON NORD	VILLENEUVE-DONDAGRE	303,52	24,30	38,00	60,70	83,20	14,30
BESANCON NORD	VIRIAT	165,82	13,80	21,90	34,60	48,10	8,20
BESANCON NORD	VIRY	276,78	28,80	45,10	71,10	97,20	17,30
BESANCON NORD	VOIE SACREE	418,26	37,00	56,60	89,10	122,50	21,80
BESANCON NORD	VULAINES	292,77	23,90	36,80	59,10	80,90	13,90
BESANCON NORD	VULCANIA BROMONT	701,93	73,90	112,90	180,90	241,70	41,60
BESANCON OUEST	ALLAINES	400,02	45,60	68,20	110,70	148,00	24,80
BESANCON OUEST	ALLAINVILLE	428,62	48,20	72,70	119,70	156,30	26,20
BESANCON OUEST	AMBERIEU	188,59	17,10	26,60	41,50	57,50	10,10
BESANCON OUEST	AMBOISE CH.RENAULT	477,22	54,40	81,50	131,10	175,20	30,10
BESANCON OUEST	ARLAY	87,10	6,40	10,30	16,40	22,40	4,20
BESANCON OUEST	ARTENAY	386,62	44,60	66,50	108,50	145,00	24,00
BESANCON OUEST	AUXERRE NORD	239,40	20,40	31,40	49,60	68,60	12,00
BESANCON OUEST	AUXERRE SUD	227,70	20,40	31,40	49,60	68,60	12,00
BESANCON OUEST	AUXY	330,52	32,30	49,50	79,80	106,60	18,40
BESANCON OUEST	AVALLON	183,60	15,80	23,60	38,10	51,20	9,10
BESANCON OUEST	BALAN	212,62	18,20	28,30	44,20	61,80	10,80
BESANCON OUEST	BAUME-LES-DAMES	43,10	3,60	5,40	7,80	10,90	1,80
BESANCON OUEST	BEAUMONT	481,26	43,10	66,20	105,20	141,70	25,30
BESANCON OUEST	BEAUNE NORD	91,95	7,80	11,90	19,80	27,30	4,70
BESANCON OUEST	BEAUNE SUD	90,80	7,70	11,90	19,80	26,50	4,70
BESANCON OUEST	BEAUPONT	130,80	9,60	14,80	23,70	32,90	5,90
BESANCON OUEST	BEAUREPAIRE	102,50	7,50	11,60	18,90	26,10	4,60
BESANCON OUEST	BELLEGARDE	224,28	23,10	36,00	56,90	78,30	13,60
BESANCON OUEST	BELLEVILLE S/SAONE	196,50	15,60	25,00	39,70	55,00	9,60
BESANCON OUEST	BERSAILLIN	82,30	5,80	9,00	14,10	19,60	3,40
BESANCON OUEST	BESANCON EST	24,02	2,00	3,20	5,10	6,90	1,10
BESANCON OUEST	BESANCON NORD	9,40	0,70	1,20	1,80	2,90	0,40
BESANCON OUEST	BEYNOST	226,78	20,50	31,60	50,10	67,50	12,10
BESANCON OUEST	BIERRE-LES-SEMUR	157,70	12,20	20,20	32,00	44,40	7,60
BESANCON OUEST	BLERE	553,92	61,40	92,80	150,10	197,00	33,70
BESANCON OUEST	BLOIS	447,52	51,50	77,30	125,60	166,80	28,10
BESANCON OUEST	BOURG NORD	160,81	14,00	22,30	35,00	49,40	8,40
BESANCON OUEST	BOURG SUD	166,82	14,60	22,90	36,40	49,90	8,70
BESANCON OUEST	BOURGES (LIM.CONC.)	508,52	58,00	87,90	142,50	188,20	32,00
BESANCON OUEST	BULGNEVILLE	205,90	17,20	27,10	42,30	58,60	10,10
BESANCON OUEST	CHALON NORD	112,90	10,10	15,60	24,10	33,30	5,90
BESANCON OUEST	CHALON SUD	119,10	10,10	15,60	24,10	33,30	5,90
BESANCON OUEST	CHALONS LA VEUVE	336,46	30,40	47,30	76,90	103,40	18,00
BESANCON OUEST	CHALONS MOURMELON	344,86	30,40	47,60	77,30	106,00	18,30
BESANCON OUEST	CHARMONT (LIM.CONC)	257,96	23,50	36,70	58,70	81,50	13,80
BESANCON OUEST	CHATEAU-THIERRY	416,16	38,60	58,90	93,60	128,40	22,60
BESANCON OUEST	CHATENOIS	216,05	17,30	27,60	43,60	60,20	10,40
BESANCON OUEST	CHATILLON-LABORDE	357,25	28,40	44,70	72,10	98,80	17,10
BESANCON OUEST	CHAUMONT-SEMOUTIERS	163,18	14,70	23,00	36,90	50,80	8,80
BESANCON OUEST	CHEMERY	513,32	57,50	86,90	139,40	186,10	31,30
BESANCON OUEST	CHOISEY	49,21	3,70	4,80	7,80	10,70	1,70
BESANCON OUEST	CLERMONT EN ARGONNE	395,66	34,20	53,30	84,60	114,90	20,60
BESANCON OUEST	CLERMONT-BARRIERE	698,00	74,80	113,40	183,30	245,00	41,70
BESANCON OUEST	COLOMBEY-LES-BELLES	244,75	20,30	31,90	50,40	69,20	12,00
BESANCON OUEST	COMBRONDE	660,78	70,60	106,70	172,80	230,30	39,30
BESANCON OUEST	COURTENAY	282,13	23,60	37,80	59,10	79,70	14,40
BESANCON OUEST	DIJON-ARC S/TILLE	77,31	7,00	11,80	18,70	26,40	4,50
BESANCON OUEST	DIJON-CRIMOLOIS	75,20	6,50	10,20	16,70	22,70	4,20
BESANCON OUEST	DOLE	32,60	3,10	4,40	7,60	10,60	1,50
BESANCON OUEST	DORMANS	390,56	36,20	55,50	88,50	120,60	21,30
BESANCON OUEST	EGLETONS	781,53	83,40	126,70	200,60	270,20	47,10
BESANCON OUEST	ELOISE	232,98	24,40	38,20	59,90	82,70	14,50
BESANCON OUEST	ESCRENNES	353,62	35,80	55,20	90,50	118,80	20,20
BESANCON OUEST	ESVRES	567,72	62,70	94,90	153,50	201,80	34,60
BESANCON OUEST	FEILLENS	172,48	14,10	22,10	35,10	49,10	8,60
BESANCON OUEST	FLEURY-EN-BIERE	348,56	31,10	47,50	75,60	102,10	18,20
BESANCON OUEST	FONTAINEBLEAU	323,13	27,10	41,90	66,70	91,20	16,20
BESANCON OUEST	FONTENAY /LOING	308,12	29,20	43,80	69,00	93,70	16,50
BESANCON OUEST	FORET DE TRONCAIS	579,17	63,60	96,70	156,20	207,10	35,50
BESANCON OUEST	FORGES	339,98	26,90	42,30	68,20	93,40	16,20
BESANCON OUEST	FRESNES EN WOEVRE	435,96	38,40	59,80	95,20	128,70	23,00
BESANCON OUEST	GANNAT	658,79	70,50	106,60	171,90	229,70	39,30
BESANCON OUEST	GENDREY	16,02	1,20	2,00	3,20	4,30	0,70
BESANCON OUEST	GERZAT-VILLE	679,64	71,90	109,30	175,80	233,50	40,30
BESANCON OUEST	GONDREVILLE A77/N	315,32	30,40	46,10	72,80	97,30	17,00
BESANCON OUEST	GONDREVILLE A77/S	362,07	34,40	52,10	82,60	110,70	19,40
BESANCON OUEST	GROISSIAT	217,85	20,40	31,90	50,50	69,50	12,10
BESANCON OUEST	GYE	258,36	21,10	33,50	52,40	72,20	12,40
BESANCON OUEST	JARNY	458,46	39,90	62,50	97,70	130,50	24,00
BESANCON OUEST	JOIGNY	265,20	21,50	33,30	54,30	75,30	12,70
BESANCON OUEST	L ISLE-S/LE-DOUBS	60,40	4,80	7,40	11,60	16,20	3,00
BESANCON OUEST	LA BOISSE	238,43	22,00	33,90	53,80	72,80	12,90
BESANCON OUEST	LA BOISSE - MONTLUEL	216,90	19,70	30,40	48,40	67,00	11,80
BESANCON OUEST	LA COTIERE	222,86	20,10	31,10	49,60	68,30	12,00
BESANCON OUEST	LA CROIX-CHALON	203,25	19,00	29,60	47,40	65,00	11,20
BESANCON OUEST	LA FOLIE-B/PARIS	464,72	52,80	78,10	129,90	170,90	29,10
BESANCON OUEST	LAMOTTE-BEUVRON	436,82	50,20	75,10	122,00	162,70	27,50
BESANCON OUEST	LANGRES NORD	149,85	12,80	20,80	32,80	45,00	7,60
BESANCON OUEST	LANGRES SUD	130,20	11,50	18,40	29,20	40,50	6,90
BESANCON OUEST	LE MIROIR	117,64	8,50	13,20	21,00	29,40	5,30
BESANCON OUEST	LES EPRUNES	380,85	31,40	48,80	77,30	105,90	18,90
BESANCON OUEST	MACON CENTRE	187,80	13,90	20,60	34,10	49,10	8,60
BESANCON OUEST	MACON NORD	164,90	14,00	21,70	33,90	45,70	8,10
BESANCON OUEST	MACON SUD	175,23	14,70	23,00	36,20	50,20	8,70
BESANCON OUEST	MAGNANT	214,02	18,50	29,20	46,00	63,60	11,10
BESANCON OUEST	MANZAT	672,53	71,80	109,50	175,60	233,90	40,30
BESANCON OUEST	MAROLLES-SUR-SEINE	332,46	26,90	42,30	68,20	93,40	16,20
BESANCON OUEST	MER	430,32	50,10	74,20	120,20	160,20	27,30
BESANCON OUEST	MEUNG SUR LOIRE	413,82	48,00	71,50	115,00	154,30	26,00
BESANCON OUEST	MONT CHOISY	316,66	28,40	44,60	72,30	98,70	17,00
BESANCON OUEST	MONTIGNY-LE-ROI	169,95	13,90	22,20	35,70	48,60	8,20
BESANCON OUEST	MONTLUCON	604,10	65,80	100,00	161,00	214,30	36,60
BESANCON OUEST	MONTMARAULT	616,70	67,10	101,90	165,00	219,70	37,30
BESANCON OUEST	MONTREUIL (REIMS)	436,66	40,90	61,90	97,90	132,10	23,70
BESANCON OUEST	MONTREUIL AUX LIONS	462,96	42,90	64,90	102,70	139,00	25,00
BESANCON OUEST	NEMOURS	320,18	27,10	41,90	66,70	91,20	16,20
BESANCON OUEST	NITRY	202,90	17,00	26,00	41,50	58,00	10,00
BESANCON OUEST	NUITS-ST-GEORGES	92,85	7,80	12,40	20,00	27,70	4,90
BESANCON OUEST	OLIVET	404,52	46,80	69,90	113,50	150,70	25,50
BESANCON OUEST	ORLEANS-CENTRE	398,12	46,10	69,00	111,70	148,30	24,90
BESANCON OUEST	ORLEANS-NORD	392,12	45,30	67,60	109,70	146,60	24,50
BESANCON OUEST	PEROUGES	206,05	18,20	28,30	44,20	61,80	10,80
BESANCON OUEST	PONT D AIN	181,23	16,30	25,00	39,50	54,60	9,60
BESANCON OUEST	POUILLY-EN-AUXOIS	128,60	10,60	16,30	25,60	35,90	6,20
BESANCON OUEST	REIMS EST (TAISSY)	363,66	33,80	51,90	83,90	113,60	19,60
BESANCON OUEST	REIMS NORD (ORMES)	370,26	34,80	53,60	85,60	117,00	20,00
BESANCON OUEST	REIMS OUEST (THILLOIS)	376,86	35,40	54,30	86,20	117,90	20,50
BESANCON OUEST	REIMS SUD	362,66	33,60	51,40	82,90	112,40	19,50
BESANCON OUEST	REPLONGES	175,75	14,10	22,10	35,10	49,10	8,60
BESANCON OUEST	RIOM	673,62	71,70	109,20	175,50	233,30	40,10
BESANCON OUEST	ROBECOURT	191,91	15,60	24,30	39,10	53,90	9,30
BESANCON OUEST	SAINT GENIS	172,42	14,80	22,80	36,40	50,10	9,00
BESANCON OUEST	SAINT MAURICE	100,40	8,30	13,20	21,60	29,60	5,20
BESANCON OUEST	SAINT THIBAULT	240,25	21,60	33,80	53,30	73,70	12,70
BESANCON OUEST	SALBRIS	455,52	51,80	78,10	126,30	169,00	28,30
BESANCON OUEST	SAVIGNY /CLAIRIS	282,92	24,20	37,10	58,70	80,70	14,20
BESANCON OUEST	SEURRE	62,30	4,80	7,40	12,00	16,70	3,10
BESANCON OUEST	SOIRANS	53,60	4,40	6,80	10,80	14,80	2,70
BESANCON OUEST	SOMMESOUS	295,36	26,50	41,60	66,90	92,00	15,70
BESANCON OUEST	ST AMAND-MONTROND	549,97	61,40	93,20	150,40	199,30	34,00
BESANCON OUEST	ST ETIENNE AU TEMPLE	344,86	30,40	47,60	77,30	106,00	18,30
BESANCON OUEST	ST GERMAIN LES VERGNE	825,53	88,10	134,70	212,60	286,80	50,20
BESANCON OUEST	ST GIBRIEN	324,06	29,20	45,70	73,80	101,20	17,40
BESANCON OUEST	ST HILAIRE	287,12	25,00	38,40	61,10	83,60	14,60
BESANCON OUEST	ST JULIEN SANCY	715,53	76,10	116,30	185,60	247,30	43,00
BESANCON OUEST	ST MARTIN-DU-FRESNE	197,96	18,70	29,10	46,00	63,60	11,00
BESANCON OUEST	ST ROMAIN SUR CHER	524,52	58,40	88,50	142,00	190,00	31,90
BESANCON OUEST	ST-DENIS-LES-SENS	307,13	25,80	39,50	62,30	85,90	15,10
BESANCON OUEST	ST-GERMAIN-LAXIS	364,51	28,40	44,70	72,10	98,80	17,10
BESANCON OUEST	STE MENEHOULD	377,86	32,40	51,00	82,50	112,80	19,80
BESANCON OUEST	SYLANS	207,53	19,70	30,80	48,90	67,30	11,60
BESANCON OUEST	THENNELIERES	244,17	21,40	33,60	53,70	74,90	12,70
BESANCON OUEST	TIL CHATEL	100,15	9,30	14,70	23,00	31,80	5,50
BESANCON OUEST	TORVILLIERS	256,33	21,60	33,90	53,70	73,80	12,80
BESANCON OUEST	TOURNUS	139,40	11,50	17,90	28,20	39,20	6,90
BESANCON OUEST	TOURS-C/MONNAIE	505,42	58,60	87,00	139,70	186,40	32,40
BESANCON OUEST	TULLE EST	799,53	85,60	130,70	206,20	275,30	48,40
BESANCON OUEST	TULLE NORD	807,53	86,20	131,70	207,00	279,80	48,70
BESANCON OUEST	URY	332,01	27,00	41,90	66,70	91,30	16,20
BESANCON OUEST	USSEL EST	739,53	78,70	120,60	191,60	256,00	44,30
BESANCON OUEST	USSEL OUEST	756,53	80,70	123,20	195,70	262,30	45,50
BESANCON OUEST	VAL DE SAONE	192,77	17,10	26,00	41,40	57,40	10,00
BESANCON OUEST	VALLEE DE L'AUBE	271,06	24,60	38,50	61,60	85,20	14,60
BESANCON OUEST	VATRY	299,66	27,10	42,10	67,00	93,40	15,80
BESANCON OUEST	VEIGNE	586,52	64,10	97,70	157,90	207,10	35,40
BESANCON OUEST	VERDUN	435,96	38,40	59,80	95,20	128,70	23,00
BESANCON OUEST	VIERZON-EST	482,22	54,70	81,80	133,70	177,00	30,10
BESANCON OUEST	VIERZON-NORD	476,52	53,90	81,10	133,00	176,50	29,50
BESANCON OUEST	VILLE SOUS LAFERTE	186,35	16,40	25,70	40,20	56,00	9,80
BESANCON OUEST	VILLEFRANCHE S/ CHER	492,02	55,70	84,20	135,30	180,40	30,40
BESANCON OUEST	VILLEFRANCHE-LIMAS	241,20	20,70	31,90	49,90	68,60	12,00
BESANCON OUEST	VILLEFRANCHE-NORD	205,45	17,30	26,00	42,80	58,50	10,20
BESANCON OUEST	VILLEFRANCHE-VILLE	210,75	17,30	27,60	43,40	60,00	10,40
BESANCON OUEST	VILLENEUVE-DONDAGRE	294,12	24,20	37,50	60,20	82,90	14,20
BESANCON OUEST	VIRIAT	156,42	13,70	21,30	33,70	46,70	8,00
BESANCON OUEST	VIRY	267,38	28,30	44,80	70,20	96,10	17,00
BESANCON OUEST	VOIE SACREE	408,86	36,00	56,30	88,00	120,60	21,60
BESANCON OUEST	VULAINES	283,37	23,10	36,40	58,10	79,60	13,70
BESANCON OUEST	VULCANIA BROMONT	692,53	73,90	112,50	180,40	240,70	41,50
BEYNOST	ALLAINES	500,80	53,60	81,40	129,90	174,90	30,30
BEYNOST	ALLAINVILLE	529,40	56,20	85,90	138,90	183,20	31,70
BEYNOST	AMBERIEU	38,19	3,70	5,50	8,00	11,30	1,90
BEYNOST	AMBOISE CH.RENAULT	578,00	62,40	94,70	150,30	202,10	35,60
BEYNOST	ARLAY	139,68	12,80	20,20	31,90	43,30	7,60
BEYNOST	ARTENAY	487,40	52,60	79,70	127,70	171,90	29,50
BEYNOST	AUXERRE NORD	340,18	28,80	44,60	68,90	93,90	17,10
BEYNOST	AUXERRE SUD	328,48	28,80	44,60	68,90	93,90	17,10
BEYNOST	AUXY	431,30	40,30	62,70	99,00	133,50	23,90
BEYNOST	AVALLON	284,38	24,00	37,40	57,50	78,00	14,10
BEYNOST	BALAN	14,16	1,50	2,30	4,10	5,60	0,90
BEYNOST	BAUME-LES-DAMES	269,88	22,70	35,10	56,20	76,40	13,70
BEYNOST	BEAUMONT	624,04	54,70	81,30	133,40	181,80	32,50
BEYNOST	BEAUNE NORD	192,73	16,40	25,20	39,00	52,80	9,80
BEYNOST	BEAUNE SUD	186,98	15,90	24,60	38,10	51,90	9,30
BEYNOST	BEAUPONT	95,98	8,50	14,00	21,80	30,10	5,50
BEYNOST	BEAUREPAIRE	124,28	11,30	17,70	28,30	38,60	6,90
BEYNOST	BELLEGARDE	95,60	11,50	18,00	28,70	38,90	6,90
BEYNOST	BERSAILLIN	153,68	13,60	21,40	33,80	46,00	8,10
BEYNOST	BESANCON EST	250,80	20,80	32,80	51,50	71,40	12,40
BEYNOST	BESANCON NORD	236,18	20,80	32,20	51,00	70,70	12,30
BEYNOST	BESANCON OUEST	226,78	20,50	31,60	50,10	67,50	12,10
BEYNOST	BIERRE-LES-SEMUR	258,48	21,10	33,30	51,30	69,70	12,70
BEYNOST	BLERE	654,70	69,40	106,00	169,30	223,90	39,20
BEYNOST	BLOIS	548,30	59,50	90,50	144,80	193,70	33,60
BEYNOST	BOURG NORD	80,39	7,10	11,20	17,90	24,70	4,40
BEYNOST	BOURG SUD	59,96	5,90	9,20	14,20	19,50	3,70
BEYNOST	BOURGES (LIM.CONC.)	609,30	66,00	101,10	161,70	215,10	37,50
BEYNOST	BULGNEVILLE	348,68	29,00	42,40	73,20	100,50	17,20
BEYNOST	CHALON NORD	164,88	13,80	21,70	33,00	44,80	7,90
BEYNOST	CHALON SUD	158,68	13,80	21,70	33,00	44,80	7,90
BEYNOST	CHALONS LA VEUVE	479,24	42,00	62,40	105,10	143,50	25,20
BEYNOST	CHALONS MOURMELON	487,64	42,00	62,70	105,50	146,10	25,50
BEYNOST	CHARMONT (LIM.CONC)	400,74	35,10	51,80	86,90	121,60	21,00
BEYNOST	CHATEAU-THIERRY	558,94	50,20	74,00	121,80	168,50	29,80
BEYNOST	CHATENOIS	358,83	29,20	43,00	74,60	104,20	17,40
BEYNOST	CHATILLON-LABORDE	462,59	38,60	60,70	94,10	129,00	23,20
BEYNOST	CHAUMONT-SEMOUTIERS	305,96	26,40	38,30	65,50	89,30	16,10
BEYNOST	CHEMERY	614,10	65,50	100,10	158,60	213,00	36,80
BEYNOST	CHOISEY	177,57	16,40	25,10	39,90	54,70	9,90
BEYNOST	CLERMONT EN ARGONNE	538,44	45,80	68,40	112,80	155,00	27,80
BEYNOST	CLERMONT-BARRIERE	798,78	82,80	126,60	202,50	271,90	47,20
BEYNOST	COLOMBEY-LES-BELLES	387,53	31,90	47,40	81,60	113,10	19,20
BEYNOST	COMBRONDE	761,56	78,60	119,90	192,00	257,20	44,80
BEYNOST	COURTENAY	382,91	32,90	51,20	78,60	106,80	19,80
BEYNOST	DIJON SUD	221,48	18,20	29,30	44,50	60,90	11,00
BEYNOST	DIJON-ARC S/TILLE	220,09	19,00	27,50	48,30	66,90	11,40
BEYNOST	DIJON-CRIMOLOIS	217,98	18,90	29,30	47,20	64,20	11,30
BEYNOST	DOLE	194,18	16,40	25,10	39,90	54,70	9,90
BEYNOST	DORMANS	533,34	47,80	70,60	116,70	160,70	28,50
BEYNOST	EGLETONS	882,31	91,40	139,90	219,80	297,10	52,60
BEYNOST	ELOISE	104,30	12,80	20,20	31,70	43,30	7,80
BEYNOST	ESCRENNES	454,40	43,80	68,40	109,70	145,70	25,70
BEYNOST	ESVRES	668,50	70,70	108,10	172,70	228,70	40,10
BEYNOST	FEILLENS	105,30	9,00	13,80	22,60	31,50	5,40
BEYNOST	FLEURY-EN-BIERE	449,34	39,20	61,20	94,70	129,10	23,30
BEYNOST	FONTAINEBLEAU	423,91	35,50	55,30	86,00	118,00	21,10
